time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,VR_integrator_error,VR_proportional_term,VR_speed_slope,VR_accel_slope,VR_fallback,FF_total,altitude_m,isa_delta_C
141.84,9450.01893144244,1.18777626029723,9450,9450.01820659295,2.40246450663595,1.18777626029723,0,0.0175297543626619,18.8848250303844,9,0,11462.2225149994,-11462.1234262562,1.18777626029723,1.15907770938044,1.15910185768806,-2.41483076175442e-05,0.00759144419602109,0.0291688964240159,1.18777626029723,0,259.553816208829,44.1410593268949,3.39043118672238e-10,1,0.99569948193411,0,-0.0182065008914385,-0.000470345507230545,0.000682829566433943,0.00154335534815165,0,1.15907770938044,6360,12.72
141.855,9450.01919438875,1.18798855530242,9450,9450.01839444675,2.40244608134348,1.18798855530242,0,0.0157763745648179,18.8890347323117,9,0,11464.5725694176,-11464.4833918319,1.18798855530242,1.15932589177378,1.15935316994923,-2.72781754497853e-05,0.00953209119708431,0.0291415866726787,1.18798855530242,0,259.56504286072,44.1554524451909,3.82000472934977e-10,1,0.995677976515113,0,-0.0183943528364239,-0.000478923144039098,0.000683178825504649,0.00154335855345268,0,1.15932589177378,6357.5,12.715
141.87,9450.01943103437,1.18820049738979,9450,9450.01860176172,2.40242702096514,1.18820049738979,0,0.0137202274340335,18.8932487267537,9,0,11466.9197936154,-11466.8422386117,1.18820049738979,1.15957398336415,1.15960401423866,-3.00308745033728e-05,0.0112196444766365,0.0291139951434241,1.18820049738979,0,259.576269499762,44.1698455603758,3.50109316700741e-10,1,0.995656469745485,0,-0.0186016657234801,-0.000487481117781168,0.000683528084408695,0.00154336175873971,0,1.15957398336415,6355,12.71
141.885,9450.01963683778,1.1884127768924,9450,9450.0188166781,2.40240761207095,1.1884127768924,0,0.0119681423814691,18.8974507414865,9,0,11469.2681692533,-11469.2005180899,1.1884127768924,1.15982198415175,1.1598540560165,-3.20718647488505e-05,0.0124425919540691,0.0290860926448389,1.1884127768924,0,259.587496125954,44.1842386724434,3.20627691812776e-10,1,0.99563496114677,0,-0.0188165799170339,-0.000495299904185374,0.000683877343146384,0.00154336496401274,0,1.15982198415175,6352.5,12.705
141.9,9450.01981635992,1.18862578856665,9450,9450.01902923273,2.40238810196334,1.18862578856665,0,0.0107737234700887,18.9016299040851,9,0,11471.6195532726,-11471.5586536846,1.18862578856665,1.16006989413666,1.16010316725157,-3.32731149028653e-05,0.0131223956231532,0.0290578677749633,1.18862578856665,0,259.598722739335,44.1986317814092,2.92967939297314e-10,1,0.995613451199467,0,-0.0190291323721537,-0.000501973344972536,0.000684226601717602,0.00154336816927179,0,1.16006989413666,6350,12.7
141.915,9450.01997796577,1.18883958872761,9450,9450.01923322658,2.40236864983178,1.18883958872761,0,0.0101679297125437,18.9057847358362,9,0,11473.9742342849,-11473.9167590078,1.18883958872761,1.16031771331916,1.16035142256078,-3.37092416147211e-05,0.0133101569781349,0.0290293240764051,1.18883958872761,0,259.609949339881,44.2130248872524,2.65589326721115e-10,1,0.995591940784925,0,-0.019233124111058,-0.000507448667953088,0.000684575860122959,0.0015433713745169,0,1.16031771331916,6347.5,12.695
141.93,9450.02013048472,1.18905399082027,9450,9450.01942623505,2.40234932366685,1.18905399082027,0,0.0100235003548107,18.909920479621,9,0,11476.3313684527,-11476.2747095767,1.18905399082027,1.16056544169918,1.16059902091625,-3.35792170722549e-05,0.013135879340157,0.0290004743902385,1.18905399082027,0,259.62117592763,44.2274179899885,2.63206269624109e-10,1,0.995570430833227,0,-0.0194261305680306,-0.000511925269143264,0.000684925118361886,0.00154337457974804,0,1.16056544169918,6345,12.69
141.945,9450.02028083722,1.18926868830257,9450,9450.01960875016,2.40233011921346,1.18926868830257,0,0.0101364068969719,18.9140456700066,9,0,11478.6895459806,-11478.6322488877,1.18926868830257,1.16081307927699,1.16084620241958,-3.31231425911849e-05,0.0127549200879596,0.0289713351943865,1.18926868830257,0,259.632402502578,44.2418110896088,2.68150679151764e-10,1,0.995548922073346,0,-0.0196086437554378,-0.000515726168814729,0.000685274376434978,0.00154337778496525,0,1.16081307927699,6342.5,12.685
141.96,9450.02043288333,1.18948336709836,9450,9450.01978292992,2.40231098954085,1.18948336709836,0,0.0102997982045853,18.9181690210312,9,0,11481.0473124862,-11480.9890918061,1.18948336709836,1.16106062605266,1.1610931814206,-3.25553679418888e-05,0.0123052098881513,0.0289419222287533,1.18948336709836,0,259.643629064758,44.2562041861268,2.71566614505291e-10,1,0.99552741491172,0,-0.0197828216763772,-0.000519181183050625,0.000685623634342055,0.00154338099016854,0,1.16106062605266,6340,12.68
141.975,9450.0205873803,1.18969778427064,9450,9450.01995137347,2.40229187489847,1.18969778427064,0,0.010355188050639,18.9222972521299,9,0,11483.4035361528,-11483.3450023748,1.18969778427064,1.16130808202644,1.16134010667164,-3.2024645195694e-05,0.0118819785745792,0.0289122479962387,1.18969778427064,0,259.654855614166,44.270597279532,2.73784157119539e-10,1,0.995505909427966,0,-0.0199512634308303,-0.000522545752041842,0.000685972892083646,0.00154338419535794,0,1.16130808202644,6337.5,12.675
