time_s,fuel_lbm_s,reference_Ndot,selected_prior,selected_free,baseline_prior,baseline_free,theta_11,Pdiag_11,theta_1,Pdiag_1,theta_2,Pdiag_2,theta_4,Pdiag_4,theta_12,Pdiag_12,theta_15,Pdiag_15,theta_20,Pdiag_20,theta_6,Pdiag_6
0.209999999999997,1.05484032690662,48.7299847534716,49.0286609092353,31.9084642943589,49.1081437274301,32.7652898427009,0.475183250144988,5665.75143680943,-0.368965959391549,7655.56462898758,-0.136673465400932,8828.01635990486,0.106886660376341,8456.60409530058,0.15966262296824,7496.64588414644,-0.199485931401804,6206.83240644821,-0.0299373603268698,9412.1469106468,0.134389834483422,8211.70829962907
0.224999999999998,1.06120789327849,52.4394697180876,52.3907605202012,34.630762972717,52.5937597870742,36.0215080848787,0.475570333619629,5667.96761698058,-0.369715728371617,7650.26429833702,-0.137404893573762,8824.51612508869,0.107296051372168,8461.20419677175,0.159873685655312,7503.12274616695,-0.202569382340087,5993.79354448801,-0.0363534620679014,8472.2503405323,0.137113698200883,8048.83215370979
0.239999999999998,1.06739591225959,55.9573986079652,55.702985186688,37.2074797451377,55.9704598668087,39.1157261233119,0.475557735304591,5673.50455879254,-0.369635715649523,7652.40830744522,-0.137284300077957,8820.82413246078,0.107325096700853,8468.94727227489,0.159823238977067,7508.44154899561,-0.202246205076637,5909.83872777953,-0.0351611110081166,7256.25554048692,0.13682784597052,7986.51297498282
0.254999999999999,1.07343489264371,59.3084990759844,58.9787072236563,39.6566122317135,59.2446011444381,42.048429968148,0.475722000315694,5678.34625482492,-0.369391449692836,7658.21649004851,-0.136694120822765,8818.84302719865,0.10781326071697,8470.02830643321,0.15956791106095,7513.9340917624,-0.201386368846705,5892.80780597758,-0.0287870048231157,6002.48476986924,0.136090683985691,7977.6414019462
0.27,1.07936658022075,62.5251455610023,62.209639733925,42.0027567117688,62.4390885593176,44.8312579501298,0.476172254619586,5680.39698357514,-0.369216681710153,7665.33496655974,-0.135998052680727,8818.98730981583,0.108728539304774,8463.49295532832,0.159330634326203,7520.44653605354,-0.201089416570125,5897.12614162407,-0.0208633319870403,4883.26983091016,0.135961595657688,7985.3283809495
0.285,1.08523917205084,65.6438000028599,65.4012482644106,44.2742849349592,65.5819732958637,47.4842134687487,0.47678058622868,5679.12041024313,-0.369109887597675,7672.79339474272,-0.135383622689454,8820.71217081778,0.109781680446479,8451.09756759309,0.159236269896985,7527.80697352646,-0.201352762432361,5901.72436103849,-0.0138715800591391,3968.41556518575,0.136432813240695,7989.14400340321
0.299999999999997,1.09110294241887,68.7018046185466,68.5668331913823,46.5007017026665,68.7039181454899,50.0328230620856,0.477357488532787,5674.67237855742,-0.369021825638913,7680.23776469672,-0.134928747788457,8823.24214909701,0.110683773291821,8434.78125081511,0.159286889605126,7535.2643030579,-0.201816128872022,5901.09503559825,-0.00901447034691451,3254.12687663211,0.137151258910987,7981.42614514054
0.314999999999998,1.09700650282593,71.7346825072843,71.7278700797495,48.7104130375463,71.8342545526996,52.505412635573,0.477730242535372,5667.29205992404,-0.368944857816818,7687.36883905067,-0.134670879342753,8825.8236871047,0.111225346020483,8415.6546226623,0.159391769917707,7541.77313807626,-0.202149667865736,5896.5448693046,-0.00659765816489368,2708.34086331867,0.137710152371336,7960.05401420002
0.329999999999998,1.10299383636962,74.7791019201338,74.9082416947092,50.928954516523,74.9977830768057,54.9306827397634,0.477751440619656,5657.08089391444,-0.368938491007414,7693.63100939609,-0.134656866722305,8827.71755473722,0.111254486740513,8394.06145921173,0.159401272795205,7546.13033109761,-0.202167591205899,5891.09176786409,-0.00648926448570364,2295.73640795976,0.137745102014723,7924.84471156398
0.344999999999999,1.10910216971105,77.8459328535787,78.1338409847264,53.1777014828961,78.216020216896,57.3356868544097,0.477305766122821,5643.96330935633,-0.369124116767926,7698.07439407153,-0.134955586404155,8828.11696821642,0.110666875522336,8369.81658565656,0.159135552622131,7547.00800993066,-0.201848463663796,5887.35942404609,-0.00830512453495671,1986.26585194767,0.136970225090266,7876.00563629134
0.359999999999999,1.11536017821683,80.9702988322978,81.4109633941278,55.4731089006019,81.4901314214641,59.7442804537217,0.476216814937307,5627.84470145155,-0.369710647794218,7699.46495996565,-0.135726803840264,8826.03550229948,0.109270781053944,8342.41516049807,0.158342364906065,7543.01320848368,-0.201258823149314,5886.87032486177,-0.0118588505588335,1756.42177840524,0.135014341704653,7813.66448092317
0.375,1.12178909435131,84.1609923592553,84.757837496735,57.8262380270208,84.8287550370216,62.1759443196159,0.474391562033765,5608.1788925216,-0.370949773597341,7695.51228140882,-0.137092370748217,8820.70956072372,0.106986120276364,8311.12848259872,0.156802471916476,7532.55669319259,-0.200636591782303,5889.82296163983,-0.0165839056652908,1588.63848870381,0.131692508687588,7737.6910291609
0.390000000000001,1.12840110112441,87.4252599547489,88.1781693663223,60.2433641065341,88.2288592363113,64.6454690664317,0.471701508524372,5584.63648693866,-0.373112626911721,7684.36758731534,-0.13929057074259,8810.07010803615,0.103677746398861,8275.34796772681,0.154258591185351,7514.02309693279,-0.20028929246231,5895.2327019692,-0.0220542538144447,1469.65879233231,0.126781705892264,7648.27052800382
0.404999999999998,1.1352006370459,90.7646687739404,91.670257362952,62.7260610484609,91.6834165193116,67.1627132101971,0.468039274889466,5557.03592249498,-0.376504451962887,7663.58932374829,-0.142523541851327,8793.0230039058,0.0992383462656984,8234.8592032344,0.150482515634558,7486.25828157124,-0.200581522722609,5900.92249863843,-0.0278219074007011,1388.80641833435,0.120106942428742,7545.67171413009
0.419999999999998,1.14218548807005,94.1759864795764,95.2230736604957,65.2718854198298,95.1841158661534,69.7327167077527,0.463323393532066,5525.25224499584,-0.381407344481129,7630.89359991553,-0.146993897716419,8768.26608033346,0.0935135308824882,8188.06660063139,0.145270424647602,7448.13305695741,-0.201932117064401,5903.76615575506,-0.0334172493314706,1337.62215450603,0.111590782699832,7431.43563227859
0.434999999999999,1.14934813425918,97.6522293801514,98.8264352291232,67.8751496634546,98.7206447455362,72.3561687351222,0.457541256191532,5489.3995842599,-0.388014787788994,7584.49196123803,-0.152851472238386,8734.57280993425,0.0865056605968105,8135.4742929465,0.138535042283893,7399.43546857465,-0.204692276735979,5900.24568954706,-0.0383681745472002,1308.62062812228,0.101314398505319,7308.15798389158
0.449999999999999,1.15667721483379,101.183777961105,102.462370109678,70.5279134480178,102.285038698645,75.030170944585,0.450756521552027,5450.0715678947,-0.396409735895087,7523.46094175635,-0.160152676750539,8691.40943424427,0.0782923014933282,8077.93143736657,0.130290350946495,7340.65372138035,-0.209171836391877,5886.61272261166,-0.0422701830578312,1295.10501091864,0.0894011351997849,7177.27735167024
0.465,1.164158991431,104.759472134062,106.115304364865,73.220863835956,105.869325399382,77.7490490634981,0.443124911391244,5408.0719632431,-0.406486785497229,7448.25153277852,-0.168819447347169,8638.90756968017,0.0690444183008651,8016.33306531188,0.120720141816899,7273.37511810794,-0.215477470788355,5860.10795887686,-0.0448005513622914,1291.18444272887,0.0762606340365879,7043.76810202149
0.48,1.17177871083358,108.367615362472,109.770094684282,75.9441414629626,109.465969190822,80.5052198893095,0.434885222274715,5364.55715931006,-0.417967269520122,7360.72141981408,-0.178635395043247,8578.11622177685,0.0590411457441637,7952.24292478861,0.110144673239716,7200.05529567332,-0.223536701008716,5819.1653487351,-0.0457878900583382,1291.77438023012,0.0623895778629714,6912.15692694631
0.494999999999997,1.1795217927672,111.996871134332,113.414369818054,78.6880628755801,113.067899565904,83.2900260212394,0.426332711492228,5320.84854736477,-0.430422413095324,7264.001227013,-0.189264420756235,8510.89907170337,0.0486344585002939,7887.53744308379,0.0989886062855546,7123.75484531492,-0.233080470184598,5763.87584520465,-0.0452289591346574,1292.85783350579,0.0483528506399533,6786.87459329521
0.509999999999998,1.18737479345078,115.636840924881,117.039462470954,81.4437086650597,116.668727128495,86.0944976001457,0.417778422364125,5278.25092178053,-0.443337046766395,7162.04107853481,-0.2002986375776,8439.68029032816,0.0382010118642934,7824.14117149454,0.0877180231917067,7047.69476445235,-0.24368633571841,5695.97804135051,-0.0432789744009235,1291.66171901305,0.0347032326114715,6671.65012271691
0.524999999999999,1.19532611606458,119.278659644157,120.640396589546,84.203341343596,120.2629677913,88.9099986421871,0.409505433759687,5237.87751001338,-0.456190794246834,7058.99507808953,-0.211321898116098,8367.06924875287,0.0280884841076868,7763.75475530244,0.0767700540587132,6974.79386795571,-0.254854582955609,5618.47421868461,-0.0402102652095711,1286.67273813905,0.0219055035269561,6569.07181311147
0.539999999999999,1.20336647560148,122.915267166117,124.215551722477,86.9606766888741,123.846365192215,91.7287354299393,0.401737684198638,5200.54164609126,-0.468528459953979,6958.64467144974,-0.221963830038078,8295.52646975602,0.0185766819994092,7707.68075367852,0.0664987668632683,6907.32737276089,-0.266086715203998,5535.06976984816,-0.0363562014515465,1277.47873493877,0.0102881981749347,6480.40827367862
0.555,1.21148912022314,126.541531856617,127.765839548636,89.7110113146724,127.416089245663,94.544118110744,0.394623499756365,5166.71145886338,-0.480007285383928,6863.98324948946,-0.231940105703876,8227.06742661494,0.00985540003868248,7656.73170081981,0.0571449563233141,6846.75906531191,-0.276953509459229,5449.53159491983,-0.0320524281745843,1264.47141136672,2.92289366851731e-05,6405.720262529
0.57,1.21968984093141,130.154220804106,131.293863383326,92.4512209509901,130.970802395443,97.3509770726459,0.388236648195259,5136.53967471421,-0.49041293951409,6777.03814072571,-0.241066469525111,8163.1365816008,0.00202389696844223,7611.25528170996,0.0488336783469209,6793.76137866631,-0.287133307853342,5365.19899009528,-0.0275934842151197,1248.51045228398,-0.00882894395976199,6344.14533309986
0.584999999999997,1.22796680694165,133.751845676552,134.803215501895,95.1796533211386,134.510588100328,100.145644703997,0.382588987474568,5109.93502467177,-0.499649903886692,6698.90100469261,-0.249252804384899,8104.60642666792,-0.0048957826027381,7571.21697855329,0.0415912944380402,6748.35605918028,-0.29642193819507,5284.69595228481,-0.0232089741488426,1230.62653318434,-0.0163461952921831,6294.25205043215
0.599999999999998,1.23632026922751,137.334417163728,138.297969166523,97.8959414556185,138.036763773515,102.925920882819,0.377647977775283,5086.64524997687,-0.507717196504226,6629.88561464911,-0.256485378697488,8051.85710502094,-0.0109378855475335,7536.32042663833,0.0353719406683245,6710.1071591834,-0.304721358547268,5209.84466746671,-0.0190577274476143,1211.80823407048,-0.0226471188716626,6254.36035205267
0.614999999999998,1.24475217606557,140.90315718938,141.782333048817,100.600764690297,141.551611073578,105.690945711309,0.373354061552527,5066.33397119727,-0.514679409744881,6569.73808166158,-0.262804746926831,8004.89640342636,-0.016171832027227,7506.1212664311,0.0300847600817841,6678.30929086247,-0.312017591369201,5141.71388295828,-0.0152342427417018,1192.87952120378,-0.0278882552658129,6222.77418150986
0.629999999999999,1.25326574252345,144.460170191803,145.26042960515,103.295582937517,145.058071546076,108.441004742932,0.369634751455569,5048.63795437324,-0.520640002196554,6517.83970446208,-0.268285029609323,7963.47881262831,-0.0206848536308412,7480.11336551903,0.0256168273917159,6652.13922046174,-0.31835554704094,5080.74765035438,-0.0117813220876304,1174.45073593188,-0.0322330167232821,6197.93463665953
0.645,1.26186500984943,148.007929432916,148.736130675222,105.982367078619,148.559427322898,111.177292077877,0.366414648850977,5033.20581220018,-0.525720172310287,6473.37574468201,-0.273017285623444,7927.20663931209,-0.024569384285669,7457.78895148158,0.0218498198176657,6630.76258910685,-0.323816397706384,5026.91727055741,-0.00870423546601697,1156.91981358464,-0.035835847083148,6178.49382567798
0.66,1.27055442628285,151.54936740955,152.212781326614,108.663343918437,152.058870872352,113.901654598548,0.363620988948603,5019.72019991079,-0.530045154586075,6435.45866420308,-0.277098536270739,7895.60777083891,-0.0279158384828288,7438.67425897175,0.0186698885969178,6613.39951675628,-0.328500801006144,4979.86659151716,-0.00598294185839325,1140.50128058098,-0.0388345614315711,6163.33555005325
0.674999999999997,1.27933849185472,155.087263480963,155.693320673205,111.340770062074,155.559452738548,116.616337691059,0.361188203878931,5007.90461661976,-0.533733265246037,6403.19700107631,-0.280621579390534,7868.19467404191,-0.030806225935337,7422.34895554101,0.0159751614244224,6599.35752132937,-0.332513329242661,4939.03944089223,-0.00358383692790247,1125.26565176859,-0.0413454733313985,6151.56573339545
0.689999999999998,1.28822144057749,158.62415915164,159.180080294095,114.016751171006,159.063754544301,119.323753436096,0.359058688085167,4997.5286609641,-0.536890949070392,6375.77034601501,-0.283672908673813,7844.47538945451,-0.0333131088090623,7408.4525490517,0.0136772265831083,6588.0442066964,-0.335955679849872,4903.77145955278,-0.00146662136336504,1111.18043157735,-0.0434645185049539,6142.48554278128
0.704999999999998,1.29720700943145,162.162181204921,162.674695763191,116.693099959833,162.573762790236,122.026277825932,0.357183034781831,4988.4040713395,-0.539611307971251,6352.43577410808,-0.286328975139694,7823.99903289717,-0.0354990898677189,7396.67990468549,0.0117017232289313,6578.96757999949,-0.338921297967377,4873.36353215346,0.000410250457092501,1098.14724217032,-0.0452691156380716,6135.5571489781
0.719999999999999,1.30629828044676,165.70293893515,166.17813470836,119.371241695905,166.090788883201,124.726086449112,0.355519757211019,4980.37973935205,-0.541973139510714,6332.54612158471,-0.288655734300035,7806.35618923538,-0.0374174514800825,7386.76722500718,0.00998751857831689,6571.72603270331,-0.341492672795019,4847.12915602516,0.00208621935616006,1086.02934259149,-0.0468202205625244,6130.37776070453
0.734999999999999,1.3154975950754,169.247477333812,169.690688304538,122.052163504916,169.615463186427,127.425033722475,0.354034410787072,4973.33408988742,-0.544041923603735,6315.54628414466,-0.29070906512158,7791.17900311947,-0.039112189551542,7378.49921708789,0.00848525535818183,6565.99771644306,-0.343740384357283,4824.43073758871,0.00359670264802778,1074.67479145279,-0.0481654617501543,6126.64586794294
0.75,1.32480653345678,172.796373052059,173.212045533469,124.73640455548,173.147760256476,130.124576630966,0.352698941906949,4967.171291844,-0.545870914651966,6300.97114498178,-0.292535187849757,7778.14646596505,-0.0406192462065465,7371.69713768766,0.00715577324176159,6561.52884119421,-0.345723504916108,4804.69259918621,0.00497215985907914,1063.93223943838,-0.0493418343049485,6124.13393114339
0.765000000000001,1.33422594787539,176.349890844601,176.74143492153,127.424078718907,176.687145343264,132.825739018527,0.351490903214859,4961.81271861393,-0.547502452066171,6288.43486854049,-0.294171515719935,7766.97802563869,-0.0419675641405175,7366.20695956852,0.00596865161807124,6558.12087489799,-0.347489921516491,4787.41417030634,0.0062376763874386,1053.66007330393,-0.0503771343368334,6122.67665144602
0.779999999999998,1.34375602852179,179.894206025271,180.277857410599,130.114922542975,180.232785690298,135.529111720216,0.350393160202954,4957.1947121965,-0.548968807042656,6277.62711032759,-0.295647270722556,7757.43031778781,-0.0431796137469556,7361.89572500929,0.00490109923658649,6555.62073508569,-0.349077173935139,4772.16751489887,0.00741264954614327,1043.73391313833,-0.0512919375790893,6122.14910237546
0.794999999999998,1.35339637909385,183.453451089873,183.809936706211,132.808357104582,183.774486719514,138.234879520254,0.34935576563748,4953.26707572722,-0.550343130948024,6268.30896185947,-0.297034691364701,7749.29467463086,-0.0443135585306822,7358.64344867784,0.0039004645050114,6553.91197793668,-0.350567743387369,4758.59141302586,0.00855224056175046,1034.05111184777,-0.0521316577680652,6122.45268839842
0.809999999999999,1.36314746066571,187.018806243272,187.349631049295,135.503550751842,187.322864110923,140.942863218991,0.348417842878451,4949.83165637137,-0.551591934710403,6259.70348041967,-0.298261628806076,7742.68819356593,-0.0453146146989148,7356.44779755977,0.00300821641979051,6552.87640274132,-0.351893005870512,4746.59684295181,0.00960550358821701,1024.50121640623,-0.0528566225933969,6123.5665079498
0.824999999999999,1.3730079523812,190.587027961741,190.898921603218,138.199969511573,190.878029715018,143.652886548017,0.347576010053816,4946.95559273859,-0.552693417540033,6252.56303480491,-0.299385592287026,7736.47939781796,-0.0461944786031274,7355.25723581909,0.0022125770529366,6552.44080628054,-0.353079711319682,4735.78699162343,0.010581185549945,1015.00776023477,-0.0534771457262249,6125.44146293334
0.84,1.38297597649253,194.156618960628,194.451042531423,140.896699028684,194.437034165799,146.364497828618,0.346812612822786,4944.68200760139,-0.553686070397346,6246.60495449145,-0.300409603865281,7731.2226430502,-0.0469886377079201,7354.80031324072,0.00149553788128994,6552.62521889875,-0.354167141519674,4725.8663338629,0.0114979986451423,1005.60233957056,-0.0540213609376676,6127.90099383832
0.855,1.3930494788756,197.725981935368,198.004523990625,143.592459921907,197.996602783002,149.076800487409,0.346124351758278,4943.05806092398,-0.554578884004464,6241.79623550508,-0.301331474018823,7727.16831550724,-0.0477331638502985,7354.47019116863,0.000847838918232923,6553.36281028151,-0.355172799961434,4716.56244695382,0.0123622465742936,996.243881061647,-0.0544885643652247,6131.00597164157
0.869999999999997,1.40322634571012,201.293284164715,201.556195598903,146.285747194806,201.555046717567,151.788570929525,0.345501464373043,4942.00657140556,-0.555387838852254,6237.92512519235,-0.302169084879217,7724.0544546121,-0.0484116129462317,7354.71447849562,0.000261573424430767,6554.60796474255,-0.356102614306655,4707.91506227607,0.0131767164653115,986.983522759672,-0.0548986153878097,6134.54312602634
0.884999999999998,1.41350450185581,204.856606939475,205.104939785174,148.975110228014,205.109603652831,154.498496718211,0.344944875685391,4941.59093247238,-0.556116438944666,6234.97995097471,-0.302924033856979,7721.92023780588,-0.049013935962016,7355.7964781802,-0.00026526608608226,6556.36447324346,-0.356966323908164,4699.71426220302,0.0139388249975688,977.917475519699,-0.0552781412386502,6138.1904281367
0.899999999999999,1.42388200931284,208.416371109977,208.648306755072,151.659203893653,208.65831837139,157.20525813925,0.34444350327665,4941.67328190883,-0.55677551738506,6232.81566919836,-0.303609236297046,7720.56483823633,-0.0495567651212673,7357.45778724694,-0.000740241445087925,6558.56192415605,-0.357766022891703,4692.04375569436,0.0146540775774807,968.996983580843,-0.0556151698893567,6142.13678593026
0.914999999999999,1.43435715166978,211.964432676852,212.186139190442,154.33682734851,212.200980512064,159.907596421946,0.343996142455397,4942.19227110403,-0.557365367352581,6231.35742032419,-0.304225092247947,7719.90213020453,-0.0500422105388214,7359.60902665835,-0.0011632833520124,6561.16771593442,-0.358498120998489,4684.88297077356,0.0153175741794998,960.227534833151,-0.0559081412781557,6146.38615429074
0.93,1.44492826896544,215.506348625618,215.713081851523,157.006966805672,215.732660683296,162.604362926099,0.343588128476084,4943.11949898873,-0.557903021452642,6230.61474355514,-0.304793301088762,7719.83357055188,-0.0504872835793644,7362.1926876183,-0.00154814806056625,6564.15875079578,-0.359185075234752,4678.17734151247,0.0159465946444548,951.634487675274,-0.0561687096682451,6150.89919884617
0.945,1.45559447727058,219.039182860751,219.230614446325,159.668738255781,219.254791296075,165.294509393817,0.343223184967092,4944.37863998115,-0.558387147548899,6230.35978649397,-0.305299742953373,7720.45705039789,-0.0508852512553811,7365.17548535302,-0.00188932120697202,6567.50545524288,-0.359812051143208,4671.97214358972,0.0165275165283557,943.239817440758,-0.056393915342068,6155.65147812834
0.959999999999997,1.46635487064119,222.562272871253,222.739324880215,162.32158083615,222.766928283633,167.977225223266,0.342898839983335,4945.93860916399,-0.558814815943897,6230.70364007019,-0.305755510328988,7721.49271618218,-0.0512380762652136,7368.5373175072,-0.0021896954163157,6571.17264573978,-0.360380205852895,4666.24871920665,0.0170598263999125,935.0548121306,-0.0565856320315473,6160.62909698696
0.974999999999998,1.47720874973704,226.075230169805,226.237745427845,164.965076194288,226.26874775896,170.651896274208,0.342610423013394,4947.7646241263,-0.55919314587742,6231.56367552549,-0.306163329929446,7722.9741376,-0.0515495819400067,7372.268017903,-0.0024530947276055,6575.1441211524,-0.360893739159639,4661.01295740736,0.0175456467709977,927.124503217867,-0.0567500663413227,6165.78016857497
0.989999999999998,1.48815557293032,229.577757316998,229.726229812432,167.598917532614,229.759833484023,173.31804382323,0.342356293882,4949.84525666541,-0.559523759404719,6232.94043254545,-0.306523834096313,7724.92509405467,-0.0518279197355577,7376.20232053033,-0.00268226947937474,6579.39012100508,-0.361354739108387,4656.22736737254,0.0179851029447548,919.464012761281,-0.0568880403162324,6171.10551203477
1.005,1.49919489257648,232.981792670139,233.204268730085,170.222847732679,233.240394909893,175.975285413294,0.342132598634948,4952.14058790332,-0.559811511812228,6234.778936901,-0.306842058185893,7727.27570469533,-0.0520746007362599,7380.35181128939,-0.00288086400984603,6583.87997799729,-0.361765320501025,4651.92883520287,0.0183800848826275,912.092844521201,-0.0570028723880355,6176.58197272645
1.02,1.5103262975489,236.024226446007,236.6093227897,172.83666124054,236.6545148027,178.623330267363,0.341811262257531,4954.65960683123,-0.560220529829397,6237.06981382133,-0.30730074918676,7730.0428664505,-0.052430570974265,7384.74759401819,-0.00316244391827813,6588.59833884441,-0.362366172893568,4648.06102625405,0.0189604813338564,905.051999564422,-0.0571658914946224,6182.13725013371
1.035,1.52155803297687,239.067757898642,239.721724673093,175.440163384292,239.80769573785,181.261941578394,0.340904232880883,4956.81651916372,-0.561515058015508,6237.60415384044,-0.308322198672432,7734.22622693604,-0.0532688167889791,7389.74598942024,-0.00388036068412169,6593.43769953912,-0.363807605376931,4645.635527682,0.0204681593685418,898.214192061235,-0.0575158729872467,6187.90829805014
1.05,1.53293092069521,242.137242010046,242.706109905747,178.036279075157,242.835895215712,183.892932476819,0.339370274321704,4955.35831499391,-0.564229215807756,6223.74889434432,-0.309035095516696,7740.58156710932,-0.0536860133976439,7396.66824790825,-0.00475371756705099,6597.95665101346,-0.364796397036979,4647.61824132883,0.0222070744479828,890.863127054282,-0.0575052969133113,6194.10209527096
1.065,1.54447506690137,245.250476971507,245.719133884653,180.641340995005,245.847142180782,186.527688987652,0.33750658343759,4947.76499996674,-0.566932440568716,6203.56780282595,-0.310674041789381,7738.62141963018,-0.0532623837910326,7403.42369431108,-0.0056292665175447,6601.79055657806,-0.365065452930101,4652.00887029464,0.0238436126830576,882.074912150091,-0.0568814388587097,6198.89572431012
1.08,1.55621008074738,248.418491889457,248.778283228988,183.274387420094,248.902767384418,189.183240061234,0.335604514460878,4933.40004489028,-0.569279395528327,6180.36644493344,-0.312669159308146,7725.11385743555,-0.0526446087338152,7408.79672197701,-0.0063629090278725,6605.52505814474,-0.364933295143315,4656.57227746586,0.0252767981996688,871.990383668412,-0.055816131228804,6199.04110793883
1.095,1.56814585800832,251.646172460248,251.919427284895,185.949795489424,252.02565818158,191.874716667964,0.334009418530974,4915.24011893462,-0.570956389599724,6161.02194135927,-0.314343649021613,7707.39184481019,-0.0528324844849288,7415.89249456507,-0.00693186675233513,6609.19842444929,-0.364737094988597,4660.8840453829,0.0264628147953901,860.093353701769,-0.0542747785905947,6183.67836031444
1.11,1.58028377554754,254.93312230639,255.13479585418,188.673587080931,255.238600140692,194.611398456102,0.332764638216614,4895.73702904474,-0.572113039429741,6146.10178897263,-0.3156395804851,7688.63523526053,-0.053348694981101,7419.11559368209,-0.00736256450158396,6612.89033381294,-0.364542117651817,4664.95037497415,0.0273799820438902,847.695175502962,-0.0527746986539173,6154.39940041074
