time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,VR_integrator_error,VR_proportional_term,VR_speed_slope,VR_accel_slope,VR_fallback,altitude_m,isa_delta_C
76.725,9528.54864796349,1.92744718352749,9531,9530.87671774387,2.15492715094659,1.92744718352749,0,-40.237839055873,18.9379353368485,10,0,18712.0852907871,-18941.4239219678,1.92744718352749,1.98550873346709,1.92226407102743,0.0632446624396659,-40.209053270711,-0.139201666336709,1.92744718352749,0,261.180488312569,70.7363646398451,5.1345137491766e-10,1,1.0008424164606,0,0.123356326792222,0.0811401163971078,0.00132809532808801,0.00161629253869646,0,2787.5,-8.85000000000001
76.74,9527.94508037766,1.92632811312967,9530.4,9530.27336935942,2.15534100362428,1.92632811312967,0,-40.2391701272786,18.9449380708431,10,0,18702.5059274443,-18931.8376176729,1.92632811312967,1.98410890773715,1.920855018046,0.0632538896911576,-40.2146296597941,-0.139016631846521,1.92632811312967,0,261.174250971144,70.7128633875663,5.23220159435642e-10,1,1.00079097021157,0,0.126707604196917,0.0812358372390386,0.00133525398645772,0.00161614448845991,0,2790,-8.84
76.755,9527.34149282575,1.92521018692253,9529.8,9529.66996416618,2.15575881018881,1.92521018692253,0,-40.2399797043503,18.9519290628344,10,0,18692.9326580232,-18922.2544339379,1.92521018692253,1.98270511895392,1.91944311781149,0.0632620011424267,-40.2195020781899,-0.138826570440225,1.92521018692253,0,261.168013625566,70.6893621351296,5.33158877479376e-10,1,1.00073952078734,0,0.130115723790233,0.0813316384088398,0.0013423219949257,0.00161599276962556,0,2792.5,-8.83
76.77,9526.73789313018,1.92409336541066,9529.2,9529.06651171242,2.15618037077923,1.92409336541066,0,-40.2402980919561,18.9589089613845,10,0,18683.3653150147,-18912.6743766988,1.92409336541066,1.98129743090147,1.9180284081635,0.0632690227379697,-40.2236970539649,-0.13863139685454,1.92409336541066,0,261.161776275806,70.665860882512,5.43270620374595e-10,1,1.00068806900949,0,0.133571124179112,0.081427331363732,0.00134929590383911,0.00161583733065511,0,2795,-8.82000000000001
76.785,9526.1342886588,1.92297761039293,9528.6,9528.4630210991,2.15660548973127,1.92297761039293,0,-40.240154486494,18.9658783944026,10,0,18673.8037359314,-18903.0974505426,1.92297761039293,1.97988590948927,1.91661092675424,0.0632749827350245,-40.2272424097076,-0.138431040168271,1.92297761039293,0,261.155538921882,70.6423596297359,5.53558201969372e-10,1,1.00063661565183,0,0.137064686286644,0.081522741071932,0.00135617235091322,0.00161567812164536,0,2797.5,-8.81
76.8,9525.5306863415,1.92186288493482,9528,9527.85950097804,2.15703397596096,1.92186288493482,0,-40.239577002683,18.9728379695201,10,0,18664.2477632095,-18893.5236587637,1.92186288493482,1.97847062270376,1.91519071164866,0.0632799110550972,-40.2301668027016,-0.138225443138841,1.92186288493482,0,261.149301563777,70.6188583767878,5.64026245426913e-10,1,1.00058516144223,0,0.140587741591407,0.0816177053698994,0.00136294806363597,0.00161551509440253,0,2800,-8.8
76.815,9524.92709268646,1.9207491531502,9527.4,9527.2559595548,2.15746564322775,1.9207491531502,0,-40.2385928272667,18.9797882777543,10,0,18654.6972432319,-18883.953003266,1.9207491531502,1.97705164054552,1.91376780186449,0.0632838386810279,-40.2324993204419,-0.138014561526454,1.9207491531502,0,261.143064201495,70.595357123677,5.74676174966482e-10,1,1.00053370706429,0,0.144132069897854,0.0817120741311379,0.00136961986170138,0.00161534820251661,0,2802.5,-8.79
76.83,9524.32351379406,1.91963637990934,9526.8,9526.65240459503,2.15790031030761,1.91963637990934,0,-40.2372284191181,18.9867298983752,10,0,18645.1520249907,-18874.385484366,1.91963637990934,1.97562903497167,1.91234223780417,0.063286797167502,-40.2342691444547,-0.137798363421607,1.91963637990934,0,261.136826835023,70.5718558703936,5.85512893710424e-10,1,1.00048225315883,0,0.147689887828385,0.0818057083592763,0.00137618465933535,0.00161517740143249,0,2805,-8.78
76.845,9523.71995536777,1.91852453085339,9526.2,9526.04884343283,2.15833780111179,1.91852453085339,0,-40.2355095066772,18.993663398659,10,0,18635.6119601854,-18864.8211008794,1.91852453085339,1.9742028798298,1.91091406156275,0.0632888182670475,-40.2355052950529,-0.137576828589865,1.91852453085339,0,261.130589464376,70.5483546169565,5.96538662115959e-10,1,1.00043080032493,0,0.151253845425962,0.0818984796134617,0.00138263946730227,0.00161500264852132,0,2807.5,-8.77
76.86,9523.11642272517,1.91741357243583,9525.6,9525.44528297966,2.15877794478208,1.91741357243583,0,-40.2334610662169,19.0005893331308,10,0,18626.0769034386,-18855.2598502137,1.91741357243583,1.97277325079702,1.90948331712009,0.0632899336769333,-40.23623645906,-0.137349947821726,1.91741357243583,0,261.124352089538,70.5248533633541,6.07758106903062e-10,1,1.00037934912125,0,0.154817017466499,0.081990269460534,0.00138898139516361,0.0016148239031492,0,2810,-8.76
76.875,9522.51292080917,1.91630347184907,9525,9524.84172973396,2.15922057576658,1.91630347184907,0,-40.2311073776986,19.0075082448012,10,0,18616.5467119824,-18845.7017283744,1.91630347184907,1.97134022531196,1.90805005043802,0.0632901748739485,-40.2364908716238,-0.137117722295526,1.91630347184907,0,261.118114710509,70.501352109592,6.19173350901985e-10,1,1.00032790006708,0,0.15837288600138,0.0820809688326296,0.0013952076531141,0.00161464112674432,0,2812.5,-8.75
76.89,9521.90945419851,1.91519419757307,9524.4,9524.23818979099,2.1596655338765,1.91519419757307,0,-40.2284716689511,19.0144206558417,10,0,18607.0212482453,-18836.1467305274,1.91519419757307,1.96990388252181,1.90661430951366,0.0632895730081464,-40.2362962327008,-0.136880162966524,1.91519419757307,0,261.11187732727,70.4778508556533,6.30788326759136e-10,1,1.00027645364351,0,0.161915346923831,0.0821704780177844,0.00140131555401151,0.00161445428286283,0,2815,-8.74
76.905,9521.30602712347,1.91408571904115,9523.8,9523.634668853,2.1601126643323,1.91408571904115,0,-40.2255763454827,19.0213270732212,10,0,18597.5003783331,-18826.5948507901,1.91408571904115,1.96846430319389,1.90517614438475,0.0632881588091441,-40.2356796530133,-0.136637289946138,1.91408571904115,0,261.105639939832,70.454349601555,6.42607664012285e-10,1,1.00022501029499,0,0.165438679000402,0.0822587057933927,0.00140730251491675,0.0016142633372522,0,2817.5,-8.73
76.92,9520.70264347829,1.9129780072449,9523.2,9523.03117224077,2.1605618177649,1.9129780072449,0,-40.222442599047,19.0282279784108,10,0,18587.9839748806,-18817.0460828566,1.9129780072449,1.96702156967498,1.90373560716335,0.0632859625116318,-40.2346675825742,-0.136389131927638,1.9129780072449,0,261.099402548209,70.4308483473136,6.54632791882244e-10,1,1.00017357043069,0,0.168937552143255,0.0823455694975617,0.00141316605898544,0.00161406825791332,0,2820,-8.72
76.935,9520.09930683931,1.91187103449725,9522.6,9522.42770490537,2.16101285020281,1.91187103449725,0,-40.2190905728983,19.0351238313134,10,0,18578.4719159838,-18807.5004198731,1.91187103449725,1.9655757657967,1.902292752043,0.0632830137537035,-40.2332857619913,-0.136135725599423,1.91187103449725,0,261.093165152365,70.4073470928981,6.66869594414332e-10,1,1.00012213442649,0,0.172407002678777,0.0824309942999727,0.00141890381685822,0.00161386901516051,0,2822.5,-8.71
76.95,9519.49602048071,1.91076477453261,9522,9521.82427144157,2.16146562300871,1.91076477453261,0,-40.2155393064257,19.0420150685644,10,0,18568.9640857116,-18797.9578546365,1.91076477453261,1.96412697681985,1.90084763532569,0.0632793414941606,-40.2315591494161,-0.135877115095405,1.91076477453261,0,261.086927752309,70.3838458383227,6.79320476829799e-10,1,1.00007070262646,0,0.175842421970091,0.0825149128081692,0.00142451352816398,0.00161366558167896,0,2825,-8.7
76.965,9518.89278739112,1.90965920264952,9521.4,9521.22087610193,2.16192000279015,1.90965920264952,0,-40.2118066495269,19.0489021010329,10,0,18559.4603748072,-18788.4183798111,1.90965920264952,1.9626752893666,1.89940031545032,0.063274973916283,-40.2295118602994,-0.135613351462449,1.90965920264952,0,261.080690348049,70.3603445835984,6.9198923713628e-10,1,1.00001927534468,0,0.179239548794871,0.0825972647453642,0.00142999304283894,0.00161345793258089,0,2827.5,-8.69
76.98,9518.28961029137,1.90855429550868,9520.8,9520.61752281141,2.16237586128343,1.90855429550868,0,-40.0418302562822,19.0538203339791,10,0,18549.1300864529,-18777.1058328861,1.90855429550868,1.96122079133784,1.89795085300801,0.0632699383298259,-40.2271671138652,-0.135344492139257,1.90855429550868,0,261.074452939572,70.3368433287156,8.78257264194623e-10,1,0.999967852867194,0,0.18259444807621,0.0826779963101027,0.00143534032238622,0.00161324604545916,0,2830,-8.67999999999999
76.995,9517.68898283753,1.90745003119794,9520.2,9520.01421518294,2.16283307520562,1.90745003119794,0,-39.7750310239382,19.0575751514152,11,0,18538.3188225977,-18764.7612737103,1.90745003119794,1.95976357185502,1.8964993107451,0.0632642611099152,-40.2245471790306,-0.135070600467143,1.90745003119794,0,261.068215526871,70.3133420736732,3.62632855233884e-10,1,0.999916697174585,0,0.185903499384906,0.0827570598100707,0.00144055344085321,0.00161302990043847,0,2832.5,-8.67000000000001
