test_time_s,branch,speed_rpm,acceleration_rpm_s,temperature_K,pressure_kPa,strict_box_outside,box_outside,hull_excess,kernel_NN_distance,covered
24.975,2,9400.00460764975,-0.00159957582255479,257.755646615638,59.3574460935276,0,0,-0.842413468227032,0.232265390915453,1
24.99,2,9400.00458334172,-0.00160782275618135,257.749406982691,59.3373694080647,0,0,-0.842053427105,0.231569552637946,1
25.005,2,9400.00455890845,-0.00161610981785876,257.743167344074,59.3172927225002,0,0,-0.841693386119186,0.23087382643029,1
25.02,2,9400.00453434956,-0.00162443152474781,257.736927699783,59.2972160368355,0,0,-0.841333345269768,0.230178213308946,1
25.035,2,9400.00450966495,-0.00163277663074179,257.730688049818,59.2771393510752,0,0,-0.840973304556824,0.229482714301462,1
25.05,2,9400.00448485486,-0.00164112991699122,257.72444839417,59.2570626652168,0,0,-0.840613263980526,0.228787330446217,1
25.065,2,9400.00445991956,-0.0016494805305064,257.718208732833,59.2369859792599,0,0,-0.840253223541028,0.228092062795364,1
25.08,2,9400.00443485946,-0.00165781921660784,257.711969065806,59.2169092932085,0,0,-0.839893183238434,0.227396912414526,1
25.095,2,9400.00440967488,-0.0016661421751973,257.705729393089,59.1968326070679,0,0,-0.839533143072891,0.226701880383621,1
25.11,2,9400.00438436604,-0.00167444977340719,257.699489714676,59.1767559208376,0,0,-0.839173103044521,0.226006967796405,1
25.125,2,9400.00435893313,-0.0016827431882033,257.693250030549,59.1566792345076,0,0,-0.838813063153528,0.225312175759428,1
25.14,2,9400.00433337609,-0.00169102947947167,257.687010340715,59.1366025480885,0,0,-0.838453023399992,0.224617505395664,1
25.155,2,9400.00430769485,-0.00169931331096511,257.680770645166,59.1165258615781,0,0,-0.838092983784066,0.223922957840315,1
25.17,2,9400.00428188944,-0.0017075948393842,257.674530943899,59.0964491749794,0,0,-0.837732944305895,0.223228534241669,1
25.185,2,9400.00425595986,-0.00171587497091809,257.668291236908,59.0763724882919,0,0,-0.837372904965635,0.222534235762124,1
25.2,2,9400.0042299061,-0.00172415444605603,257.66205152419,59.0562958015186,0,0,-0.837012865763385,0.221840063578647,1
25.215,2,9400.00420372841,-0.00173242703390621,257.655811805735,59.0362191146549,0,0,-0.836652826699328,0.221146018880436,1
