time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,altitude_m,isa_delta_C
5.94,9886.5508979242,2.5610105144706,9887.2,9893.53378720204,2.5610105144706,2.5610105144706,0,-120.736260082414,22.0388260036632,10,0,25185.9950518339,-25899.9952574651,287.398008879321,99.298846116789,3.67516167856846e-10,1,0.989947677312714,0,0,-20
5.955,9884.73985402297,2.55721565948293,9885.4,9891.72408415957,2.55721565948293,2.55721565948293,0,-120.722169102957,22.0696073223084,10,0,25157.4684132799,-25871.2545116958,287.386008893519,99.298846116789,4.14722026948564e-10,1,0.98978700008918,0,0,-20
5.97,9882.92902148642,2.55343690617821,9883.6,9889.91403361679,2.55343690617821,2.55343690617821,0,-120.69931161603,22.1002482002534,10,0,25129.0190406335,-25842.5392539627,287.374008907739,99.298846116789,4.66362229846375e-10,1,0.989626337752714,0,0,-20
5.985,9881.11853181218,2.54967083720374,9881.8,9888.10378041056,2.54967083720374,2.54967083720374,0,-120.670030852335,22.1307930711895,10,0,25100.6319182464,-25813.8483561786,287.362008921983,99.298846116789,5.22596437995314e-10,1,0.989465703471845,0,0,-20
6,9879.3084813494,2.54591401436678,9880,9886.29346592068,2.54591401436678,2.54591401436678,0,-120.636634110452,22.1612865402141,10,0,25072.2916901499,-25785.1801248955,287.350008936249,99.298846116789,5.8363236776922e-10,1,0.989305106896465,0,0,-20
6.015,9877.49893183774,2.54216318979369,9878.2,9884.48321985673,2.54216318979369,2.54216318979369,0,-120.60126011072,22.1917706756867,10,0,25043.9836485431,-25756.532506318,287.338008950537,99.298846116789,6.49744008033958e-10,1,0.989144554211437,0,0,-20
6.03,9875.68991293608,2.53841546564917,9876.4,9882.673154313,2.53841546564917,2.53841546564917,0,-120.565781557273,22.2222829598338,10,0,25015.6944963294,-25727.9032743552,287.326008964849,99.298846116789,7.21287990042176e-10,1,0.988984048389463,0,0,-20
6.045,9873.88142621272,2.5346684025474,9874.6,9880.86336001966,2.5346684025474,2.5346684025474,0,-120.531742115925,22.2528548978685,10,0,24987.4128805774,-25699.2901936005,287.314008979183,99.298846116789,7.98713753561808e-10,1,0.988823589590356,0,0,-20
6.06,9872.07345008098,2.53092007984323,9872.8,9879.05390459942,2.53092007984323,2.53092007984323,0,-120.500325102147,22.2835112459235,10,0,24959.1297081222,-25670.691152177,287.302008993541,99.298846116789,8.82576221307517e-10,1,0.988663175655026,0,0,-20
6.075,9870.26594520445,2.52716911327553,9871,9877.24483255528,2.52716911327553,2.52716911327553,0,-120.472349779547,22.3142697884781,10,0,24930.8382654843,-25642.1042621473,287.290009007922,99.298846116789,9.7354174155759e-10,1,0.988502802646577,0,0,-20
6.09,9868.45885995776,2.52341463696608,9869.2,9875.43616666222,2.52341463696608,2.52341463696608,0,-120.448288801134,22.3451417483153,11,0,24902.534169671,-25613.5279156342,287.278009022324,99.298846116789,2.8382270128028e-10,1,0.988342465397027,0,0,-20
6.105,9866.65213562574,2.51965625759569,9867.4,9873.62791041343,2.51965625759569,2.51965625759569,0,-120.428310152744,22.3761317126621,11,0,24874.215202952,-25584.9608693876,287.266009036751,99.298846116789,3.15825373487101e-10,1,0.988182158027887,0,0,-20
6.12,9864.84571097345,2.51589398862816,9865.6,9871.82005118001,2.51589398862816,2.51589398862816,0,-120.412316656587,22.407239471196,11,0,24845.8810194573,-25556.4021864585,287.2540090512,99.298846116789,3.51114987811732e-10,1,0.988021874407809,0,0,-20
6.135,9863.0395262236,2.51212817288319,9863.8,9870.01256373623,2.51212817288319,2.51212817288319,0,-120.400005976816,22.4384603856906,11,0,24817.5328233059,-25527.8512700568,287.242009065673,99.298846116789,3.90082610139291e-10,1,0.987861608550931,0,0,-20
6.15,9861.23352613395,2.50835939948877,9862,9868.20541390186,2.50835939948877,2.50835939948877,0,-120.390926125095,22.4697866276923,11,0,24789.172999454,-25499.3078231321,287.230009080168,99.298846116789,4.33152845426149e-10,1,0.987701354925119,0,0,-20
6.165,9859.42766224207,2.50458842182049,9860.2,9866.39856203821,2.50458842182049,2.50458842182049,0,-120.384530546739,22.5012082484333,11,0,24760.8047462149,-25470.7718067312,287.218009094687,99.298846116789,4.80787006883781e-10,1,0.987541108676855,0,0,-20
6.18,9857.62189428387,2.50081608105327,9858.4,9864.59196621979,2.50081608105327,2.50081608105327,0,-120.380228523879,22.5327141765484,11,0,24732.4317281941,-25442.2433907431,287.206009109229,99.298846116789,5.33477704691074e-10,1,0.9873808657734,0,0,-20
6.195,9855.81619085601,2.4970432388725,9856.6,9862.7855849517,2.4970432388725,2.4970432388725,0,-120.377428740784,22.5642930971665,11,0,24704.0577667057,-25413.7229014323,287.194009123795,99.298846116789,5.91753863360172e-10,1,0.987220623069224,0,0,-20
6.21,9854.0105294249,2.49327072167026,9854.8,9860.97937935438,2.49327072167026,2.49327072167026,0,-120.375574676049,22.5959341817135,11,0,24675.6865792503,-25385.2107695307,287.182009138383,99.298846116789,6.56172538212835e-10,1,0.987060378307004,0,0,-20
6.225,9852.20489580476,2.48949927742318,9853,9859.17331478453,2.48949927742318,2.48949927742318,0,-120.374171227972,22.6276276524048,11,0,24647.3215745039,-25356.7074819077,287.170009152995,99.298846116789,7.2731957639444e-10,1,0.986900130065432,0,0,-20
6.24,9850.39928323634,2.48572954545612,9851.2,9857.36736190068,2.48572954545612,2.48572954545612,0,-120.372802620581,22.6593651783326,11,0,24618.9657047057,-25328.2135390649,287.15800916763,99.298846116789,8.05813578262241e-10,1,0.986739877667013,0,0,-20
6.255,9848.59369119703,2.48196203848293,9849.4,9855.56149721384,2.48196203848293,2.48196203848293,0,-120.371142152091,22.6911401107073,11,0,24590.6213735267,-25299.729419918,287.146009182288,99.298846116789,8.92302334188181e-10,1,0.986579621058954,0,0,-20
