Kd,Ki,Kp,accelTau,accelWeight,accepted,altitude_m,candidate,compressor_Nc_outside_percent,environment,events_inside_1pct_throughout,fallback_percent,first_failure_eval_s,fuel_limit_percent,fuel_peak_lbm_s,gp_outside_percent,iae_rpm_s,isa_delta_C,max_2s_fuel_range_lbm_s,max_fuel_slew_lbm_s2,minimum_margin_percent,mode,peak_rpm,phase,recovery_1pct_speed_s,ringing_excess_TV_lbm_s,rmse_rpm,settling_to_point1_rpm_s,wall_seconds
0.001,0.075,0.025,0.03,1,1,4000,71,0,36,6,0,NaN,0,2.05929685499339,0.749875020829862,35.6995632186801,5,0.514228142808022,6.25981865557092,10.2385443418677,3,17.194405463184,tune,0,0.845398983486271,2.04986922548993,1.23,37.7955605
0.001,0.1,0.035,0.03,1,1,4000,74,0,36,6,0,NaN,0,2.12261553904618,0.649891684719213,26.7631232939648,5,0.57933477609609,7.70801816287386,9.20088637354241,3,15.3799238013416,tune,0,1.85661347479097,1.55253288408704,1.41,23.6790358
0.002,0.075,0.025,0.03,1,1,4000,77,0,36,6,0,NaN,0,2.03806771683106,0.649891684719213,37.1633724248337,5,0.507968569915599,8.27990440643953,10.6298292758238,3,14.4306226026238,tune,0,1.37068133895849,1.97254200102057,1.65000000000001,24.2853627
0.001,0.15,0.025,0.06,1,1,4000,80,0,36,6,0,NaN,0,2.17528484701543,0.799866688885186,20.670937891979,5,0.630216134569948,6.31469342591777,8.34500134959438,3,17.8874735716399,tune,0,2.2986615955838,1.65226729057684,0.900000000000006,23.4029827
