time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,max_flow_error,valid
129.33,9499.99902667886,2.39833853064922,9500,9499.99895001519,2.31122806439154,2.39833853064922,0,0.00122618890890072,18.0716628184128,2,1916.07938865266,21629.7718321903,-19713.6865701824,2.39833853064922,1.85387526140888,1.8538752734968,-1.20879166676247e-08,0.00139219754653942,2.39833855482506,2.39833853064922,0,7.77785860973698e-10,1
129.345,9499.9990450717,2.39833852649796,9500,9499.99896988354,2.31122834734452,2.39833852649796,0,0.00120345327759317,18.071663309772,2,1916.07938865266,21629.7719486443,-19713.6868158316,2.39833852649796,1.85387526140888,1.85387527285265,-1.14437661569156e-08,0.00136558293774461,2.39833854938549,2.39833852649796,0,7.92573542949634e-10,1
129.36,9499.9990631235,2.39833852282348,9500,9499.99898936949,2.3112286251068,2.39833852282348,0,0.00118141916157618,18.0716637865546,2,1916.07938865266,21629.7720642792,-19713.6870566753,2.39833852282348,1.85387526140888,1.85387527211504,-1.07061608467518e-08,0.00133940959391746,2.3983385442358,2.39833852282348,0,7.76526297549272e-10,1
129.375,9499.99908084479,2.39833851930624,9500,9499.99900848376,2.31122889769302,2.39833851930624,0,0.00115983252170445,18.0716642527514,2,1916.07938865266,21629.7721782176,-19713.6872932797,2.39833851930624,1.85387526140888,1.85387527146478,-1.00558941174e-08,0.00131378502428724,2.39833853941803,2.39833851930624,0,7.63352321281279e-10,1
129.39,9499.99909824227,2.39833851566279,9500,9499.99902723703,2.31122916511098,2.39833851566279,0,0.00113852901844959,18.0716647128788,2,1916.07938865266,21629.7722892396,-19713.6875253588,2.39833851566279,1.85387526140888,1.85387527102393,-9.61504365015742e-09,0.00128877319592236,2.39833853489287,2.39833851566279,0,7.48160374509346e-10,1
129.405,9499.99911532021,2.39833851171962,9500,9499.99904563892,2.31122942738659,2.39833851171962,0,0.00111740306205533,18.071665169808,2,1916.07938865266,21629.7723966487,-19713.6877528162,2.39833851171962,1.85387526140888,1.85387527083212,-9.42324174246778e-09,0.0012643859481539,2.39833853056611,2.39833851171962,0,7.3218911079711e-10,1
129.42,9499.99913208125,2.39833850743317,9500,9499.9990636977,2.31122968457398,2.39833850743317,0,0.00109642741031823,18.0716656244627,2,1916.07938865266,21629.7725002833,-19713.6879756448,2.39833850743317,1.85387526140888,1.85387527085512,-9.44623845811066e-09,0.00124059381721124,2.39833852632565,2.39833850743317,0,7.16062778369004e-10,1
129.435,9499.99914852766,2.39833850283301,9500,9499.99908142015,2.31122993675787,2.39833850283301,0,0.00107561726313456,18.071666076572,2,1916.07938865266,21629.7726002895,-19713.6881939047,2.39833850283301,1.85387526140888,1.8538752710298,-9.62091517564545e-09,0.001217340951722,2.39833852207484,2.39833850283301,0,7.0021688316202e-10,1
129.45,9499.99916466192,2.39833849804415,9500,9499.9990988119,2.31123018404773,2.39833849804415,0,0.00105504282931117,18.0716665244496,2,1916.07938865266,21629.7726972241,-19713.6884077535,2.39833849804415,1.85387526140888,1.85387527125952,-9.85063675074116e-09,0.00119456265258991,2.39833851774543,2.39833849804415,0,6.8524977094776e-10,1
129.465,9499.99918048757,2.39833849319694,9500,9499.99911587776,2.31123042656951,2.39833849319694,0,0.00103477598149045,18.0716669662278,2,1916.07938865266,21629.7727916702,-19713.688617366,2.39833849319694,1.85387526140888,1.85387527146673,-1.00578512185479e-08,0.00117219830176148,2.39833851331264,2.39833849319694,0,6.71229306022634e-10,1
