Kd,Ki,Kp,accelTau,accelWeight,accepted,altitude_m,candidate,compressor_Nc_outside_percent,environment,events_inside_1pct_throughout,fallback_percent,first_failure_eval_s,fuel_limit_percent,fuel_peak_lbm_s,gp_outside_percent,iae_rpm_s,isa_delta_C,max_2s_fuel_range_lbm_s,max_fuel_slew_lbm_s2,minimum_margin_percent,mode,peak_rpm,phase,recovery_1pct_speed_s,ringing_excess_TV_lbm_s,rmse_rpm,settling_to_point1_rpm_s,wall_seconds
0.002,0.1,0.025,0.03,1,1,4000,78,0,36,6,100,NaN,0,2.05087481059926,0.599900016663889,30.2938755017277,5,0.508866990887452,8.02553559700757,10.4172259322923,3,14.2561761598099,ablation,0,1.42915863217759,1.74911990819386,1.38,47.1499479
