time_s,reference_Ndot_rpm_s,RLS_prediction_rpm_s,update_enabled,reference_fault_latched,updates_before_sample
5.355,-579.160044475212,-577.445756365859,1,0,355
5.37,-581.145803052959,-579.428688363873,1,0,356
5.385,-582.788024863323,-581.843080484175,1,0,357
5.4,-583.981147571906,-583.924987146755,1,0,358
5.415,-584.668580949014,-585.187181297988,1,0,359
5.43,-584.827370091648,-585.44569040464,1,0,360
5.445,-584.464279562572,-585.10420102851,1,0,361
5.46,-583.610524143547,-584.203868591438,1,0,362
5.475,-582.315545188579,-582.813902605879,1,0,363
5.49,-580.640450249787,-581.011928480409,1,0,364
5.505,-578.651582451842,-578.879730038801,1,0,365
5.52,-576.414397663048,-576.496808984389,1,0,366
5.535,-573.988891797676,-573.934927972691,1,0,367
5.55,-571.426159596911,-571.2543074992,1,0,368
5.565,-568.766259655275,-568.5012024253,1,0,369
5.58,-566.037118214465,-565.706884078137,1,0,370
5.595,-563.253017773357,-562.887794477703,1,0,371
5.61,-560.420144288496,-560.045265169857,1,0,372
5.625,-557.52875315253,-557.171631689747,1,0,373
5.64,-554.564486106932,-554.245512318463,1,0,374
5.655,-551.497416148935,-551.240496036502,1,0,375
5.67,-548.321230200796,-548.118090170262,1,0,376
5.685,-545.000934849024,-544.861744000788,1,0,377
5.7,-541.512105780351,-541.440537399131,1,0,378
5.715,-537.833412943751,-537.826696007198,1,0,379
5.73,-533.947828293994,-533.998502221165,1,0,380
5.745,-529.843314339175,-529.939021047837,1,0,381
5.76,-525.513017270614,-525.642510127998,1,0,382
5.775,-520.955026601278,-521.106944718032,1,0,383
5.79,-516.434962870027,-516.335520296713,1,0,384
5.805,-511.966635614011,-511.589673853869,1,0,385
5.82,-507.259979673793,-506.988581459713,1,0,386
5.835,-502.285493888233,-502.261537479551,1,0,387
5.85,-497.025927153125,-497.221333580843,1,0,388
5.865,-491.475738234499,-491.773678894411,1,0,389
5.88,-485.639720951745,-485.955717652911,1,0,390
5.895,-479.53102660989,-479.8432462687,1,0,391
5.91,-473.168844563214,-473.459994029917,1,0,392
5.925,-466.575978065838,-466.833980893896,1,0,393
5.94,-459.776529762629,-459.99466236756,1,0,394
5.955,-452.793864013756,-452.970429360296,1,0,395
5.97,-445.648946069035,-445.78660875496,1,0,396
5.985,-438.359151408963,-438.464020892647,1,0,397
6,-430.937569193175,-431.018132048152,1,0,398
6.015,-423.392757281082,-423.458788478978,1,0,399
6.03,-415.728918759002,-415.790450612661,1,0,400
6.045,-407.946402591298,-408.012844810598,1,0,401
6.06,-400.042427680874,-400.121898714607,1,0,402
6.075,-392.012019047027,-392.110823779102,1,0,403
6.09,-383.848882358586,-383.971308504985,1,0,404
6.105,-375.546315262144,-375.69457772807,1,0,405
6.12,-367.097993792046,-367.272352993284,1,0,406
6.135,-358.498622269947,-358.697622582502,1,0,407
6.15,-349.744393021025,-349.965202443795,1,0,408
6.165,-340.788375637698,-341.072076759516,1,0,409
6.18,-331.718630501896,-331.973886534649,1,0,410
6.195,-322.497444539963,-322.740535593592,1,0,411
6.21,-313.127244083773,-313.370899597171,1,0,412
6.225,-303.611642282022,-303.862807511333,1,0,413
6.24,-293.955195368046,-294.215705822342,1,0,414
6.255,-284.163134257558,-284.421254127768,1,0,415
6.27,-274.241080045566,-274.495098344554,1,0,416
6.285,-264.201789558124,-264.443627631783,1,0,417
6.3,-254.208480070861,-254.279943052502,1,0,418
6.315,-244.354564310633,-244.166952943057,1,0,419
6.33,-234.380096635504,-234.256951587378,1,0,420
6.345,-224.257554036387,-224.328633505646,1,0,421
6.36,-213.967268491745,-214.223332877487,1,0,422
6.375,-203.49783386471,-203.855000436757,1,0,423
6.39,-192.846738059839,-193.230030125917,1,0,424
6.405,-182.019745577665,-182.40895617821,1,0,425
6.42,-171.028591759526,-171.406055639053,1,0,426
6.435,-159.888236628478,-160.241431631059,1,0,427
6.45,-148.615948832362,-148.937217144431,1,0,428
6.465,-137.228918010788,-137.51554047553,1,0,429
6.48,-125.7440440057,-125.996371597286,1,0,430
6.495,-114.177045727026,-114.397445702626,1,0,431
6.51,-102.541487151405,-102.734124264335,1,0,432
6.525,-91.298747647897,-91.0187401204746,1,0,433
6.54,-80.1849911824751,-79.7039224651785,1,0,434
6.555,-69.4112418355385,-68.7007962398217,1,0,435
6.57,-58.8803779419978,-58.1098177960691,1,0,436
6.585,-48.0969538817723,-47.8253457083189,1,0,437
6.6,-36.9958276120392,-37.2636137975567,1,0,438
6.615,-25.5407981126702,-26.2029465801426,1,0,439
6.63,-13.7219841470683,-14.5536377343151,1,0,440
6.645,-1.55197993840834,-2.40097267182568,1,0,441
6.66,10.9363150812147,10.1195033646291,1,0,442
6.675,23.4573992216029,22.9496944475269,1,0,443
6.69,35.8861540030552,35.783224311463,1,0,444
6.705,48.4511056077613,48.3885961504154,1,0,445
6.72,61.1502256346733,60.9600803578284,1,0,446
6.735,73.9363271235728,73.6443891987727,1,0,447
6.75,86.7730838746596,86.4802420197436,1,0,448
6.765,99.625180494712,99.3985400973102,1,0,449
6.78,112.460429516851,112.297385412737,1,0,450
6.795,124.788157114439,125.140816413945,1,0,451
6.81,136.671583541077,137.443401216815,1,0,452
6.825,148.430361810415,149.098232910422,1,0,453
6.84,160.105785311277,160.470406338588,1,0,454
6.855,171.734304102852,171.823132023733,1,0,455
6.87,183.345243325467,183.297419117446,1,0,456
6.885,194.960165790431,194.855560418954,1,0,457
6.9,206.592696025874,206.449190943955,1,0,458
6.915,218.236038294041,218.083855190563,1,0,459
6.93,229.926287736599,229.744515502224,1,0,460
6.945,241.648193146438,241.454364349415,1,0,461
6.96,252.984702515348,253.204895464676,1,0,462
6.975,263.429676663087,264.574063222875,1,0,463
6.99,273.908540207798,274.899440025491,1,0,464
7.005,284.48023601064,284.913420098224,1,0,465
7.02,295.18267833348,295.116116716586,1,0,466
7.035,306.034411606498,305.728213275915,1,0,467
7.05,317.03693209506,316.711243152696,1,0,468
7.065,328.177842672678,327.863891120382,1,0,469
7.08,339.434484254362,339.155833387686,1,0,470
7.095,350.775843195423,350.549537561905,1,0,471
7.11,362.166547844611,362.002820399454,1,0,472
7.125,373.569329054465,373.472418931159,1,0,473
7.14,384.947098642822,384.916442187195,1,0,474
7.155,396.262571651868,396.296035649735,1,0,475
7.17,407.447650680147,407.574504965427,1,0,476
7.185,418.552405197576,418.68522484889,1,0,477
7.2,429.461625085218,429.668760135633,1,0,478
7.215,440.180674478066,440.443497698972,1,0,479
7.23,450.706178008775,450.991809758592,1,0,480
7.245,460.716695764288,461.319109542699,1,0,481
7.26,470.485181395841,471.11170710633,1,0,482
7.275,480.045006403056,480.549593509989,1,0,483
7.29,489.412970482312,489.772187528151,1,0,484
7.305,498.617014459145,498.862391321187,1,0,485
7.32,507.646789682043,507.86715418353,1,0,486
7.335,516.507853792698,516.720761641701,1,0,487
7.35,525.203334627599,525.41408158157,1,0,488
7.365,533.734042886166,533.943837836497,1,0,489
7.38,542.098701012027,542.308117481891,1,0,490
7.395,550.294251567694,550.507057011377,1,0,491
7.41,558.316224500232,558.535413108159,1,0,492
7.425,566.159839962886,566.386863345034,1,0,493
7.44,573.821771592122,574.055159800061,1,0,494
7.455,581.299148969627,581.536176614118,1,0,495
7.47,588.588475608785,588.827371123581,1,0,496
7.485,595.910186633913,595.926002796582,1,0,497
7.5,603.066316276466,603.054558262414,1,0,498
7.515,610.016394559491,610.093343483299,1,0,499
7.53,616.742213434361,616.925453217311,1,0,500
7.545,623.228503873434,623.483012220679,1,0,501
7.56,629.463017811742,629.737933473011,1,0,502
7.575,635.436385869486,635.721645339542,1,0,503
7.59,641.141856699986,641.43204156249,1,0,504
7.605,646.574951337161,646.865384055142,1,0,505
7.62,651.733068520896,652.019923219237,1,0,506
7.635,656.615073991771,656.895403323652,1,0,507
7.65,661.220898346052,661.492602760099,1,0,508
7.665,665.551163833174,665.812917559137,1,0,509
7.68,669.606854293813,669.858003105978,1,0,510
7.695,673.389037248487,673.629481006144,1,0,511
7.71,676.898642433992,677.128712870114,1,0,512
7.725,680.136297397942,680.356639073174,1,0,513
7.74,683.102217214031,683.313677616303,1,0,514
7.755,685.796143485324,685.999675959965,1,0,515
7.77,688.217325946609,688.413907745176,1,0,516
7.785,690.364539155068,690.555105583838,1,0,517
7.8,692.236126460495,692.421521053851,1,0,518
7.815,693.83006336903,694.011003489238,1,0,519
7.83,695.144033670511,695.321089615654,1,0,520
7.845,696.175511254507,696.349097751284,1,0,521
7.86,695.923819423629,697.092220406551,1,0,522
7.875,694.27641069941,696.536495595364,1,0,523
7.89,692.401448684547,694.181415355551,1,0,524
7.905,690.397406183444,691.226108521655,1,0,525
7.92,688.334230231942,688.466548633429,1,0,526
7.935,686.255381402291,686.126700207339,1,0,527
7.95,684.180861363946,684.023069556127,1,0,528
7.965,682.11086939278,681.957293655537,1,0,529
7.98,680.029762718319,679.906082713532,1,0,530
7.995,677.910053888077,677.834256600805,1,0,531
8.01,675.71622337772,675.699228345659,1,0,532
8.025,673.408185080592,673.454867026525,1,0,533
