time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,VF_sdSetpoint,VF_sdFeedback,VF_gainFactor,VF_Kp,VF_Ki,max_flow_error,valid
71.055,8998.93366087404,1.28976615399643,9000,8998.62104580695,1.11592189232534,1.28976615399643,0,2.3060347023383,25.7469765298243,10,1178.9245211279,13314.474328272,-12123.1375964546,1.28976615399643,0.982312141850576,0.983909710068811,-0.00159756821823565,2.79487865158363,0.312271637740348,1.28976615399643,1,0.00126841712762271,0.00127824630651995,1.00519976538945,3.01559929616834,60.3119859233668,4.42703333173591e-10,1
71.07,8998.96825139458,1.28372657256575,9000,8998.70206390927,1.11489873936747,1.28372657256575,0,-1.98394984792836,25.9089337076168,10,1178.9245211279,13285.5044139339,-12117.2597785083,1.28372657256575,0.982312141850576,0.985433219428349,-0.00312107757777369,3.82038887726999,0.31082535406769,1.28372657256575,1,0.00126841712762271,0.00127720785090931,1.00509339247968,3.01528017743904,60.3056035487807,4.36374665484257e-10,1
71.085,8998.93849214686,1.27931496585622,9000,8998.77104972343,1.1141203700029,1.27931496585622,0,-5.08177722328615,26.0263682411705,10,1178.9245211279,13264.0870359524,-12112.5173062886,1.27931496585622,0.982312141850576,0.985959979666307,-0.00364783781573186,4.12676983857296,0.30800131466752,1.27931496585622,1,0.00126841712762271,0.00127652202924642,1.00502372614991,3.01507117844972,60.3014235689944,3.06654457850333e-10,1
71.1,8998.86226548851,1.27779660853239,9000,8998.81444452049,1.11394011795887,1.27779660853239,0,-6.10314156272427,26.0653058068176,9,1178.9245211279,13256.4327925697,-12110.36057005,1.27779660853239,0.982312141850576,0.985369217535232,-0.00305707568465663,3.64131391078233,0.304701587142399,1.27779660853239,1,0.00126841712762271,0.00127632763332053,1.00500406394347,3.0150121918304,60.3002438366081,5.23705835099688e-10,1
71.115,8998.77071836507,1.27951184937773,9000,8998.82683792212,1.11451456730598,1.27951184937773,0,-4.82759593217231,26.0171040129365,9,1178.9245211279,13264.3300577839,-12111.3916402119,1.27951184937773,0.982312141850576,0.983883194694044,-0.00157105284346803,2.53366343255769,0.301936585325014,1.27951184937773,1,0.00126841712762271,0.00127660927743821,1.00503256304668,3.01509768914005,60.301953782801,6.68019845640452e-10,1
71.13,8998.69830442609,1.2838093169665,9000,8998.81229383741,1.11576377043799,1.2838093169665,0,-1.74040827139309,25.9003097533759,10,1178.9245211279,13284.7642211138,-12115.208368198,1.2838093169665,0.982312141850576,0.9819865626384,0.000325579212175908,1.1552344590348,0.300515462455856,1.2838093169665,1,0.00126841712762271,0.0012772090101648,1.00509351063187,3.01528053189562,60.3056106379124,3.15674675364647e-10,1
71.145,8998.67219830202,1.28928289398955,9000,8998.7827520566,1.11740473218673,1.28928289398955,0,2.14411355645654,25.7536322568174,10,1178.9245211279,13311.0415172737,-12120.5767071569,1.28928289398955,0.982312141850576,0.980268956873279,0.00204318497729639,-0.0742338819539193,0.300809555182704,1.28928289398955,1,0.00126841712762271,0.00127788082237683,1.00516220585949,3.01548661757847,60.3097323515695,4.09928456996885e-10,1
71.16,8998.70436000536,1.29422795994567,9000,8998.75410066918,1.11904523967721,1.29422795994567,0,5.60003368941156,25.6229304739288,10,1178.9245211279,13334.9196319619,-12125.8527869185,1.29422795994567,0.982312141850576,0.979242022496858,0.0030701193537177,-0.796587959201708,0.302657452001156,1.29422795994567,1,0.00126841712762271,0.00127836892378613,1.00521239592027,3.0156371877608,60.3127437552161,3.76252318610823e-10,1
71.175,8998.78836051071,1.29716869680063,9000,8998.74120975439,1.12030701525587,1.29716869680063,0,7.61527461544015,25.5469656830589,10,1178.9245211279,13349.4119573585,-12129.4974017558,1.29716869680063,0.982312141850576,0.979187895618648,0.0031242462319272,-0.821300336186569,0.305434850094141,1.29716869680063,1,0.00126841712762271,0.00127848452368559,1.0052243172166,3.01567295164979,60.3134590329958,2.21797346017651e-10,1
71.19,8998.90258962994,1.29729963420561,9000,8998.75342946228,1.12094080144546,1.29729963420561,0,7.6292478063211,25.5462133176959,6,1178.9245211279,13350.5248473461,-12130.5345570214,1.29729963420561,0.982312141850576,0.980081750521025,0.00223039132955072,-0.177605141432875,0.308261585255891,1.29729963420561,1,0.00126841712762271,0.00127816000304703,1.00519088437272,3.01557265311815,60.3114530623629,4.18086025550771e-10,1
