time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,altitude_m,isa_delta_C
105.42,9890.53011807457,0.92965761198356,9895.2,9901.03189512513,0.92965761198356,0.92965761198356,0,-187.044510888644,20.5517831955559,12,0,9949.49674117461,-11056.0704529399,249.28203348174,37.1869672004464,3.33039521283589e-10,1,1.06336752367048,1,7570,10.28
105.435,9887.72445041124,0.923147526312128,9892.35,9898.31022833027,0.923147526312128,0.923147526312128,0,-191.16451685274,20.755424186347,12,0,9915.31091505688,-11045.9381686384,249.275820663744,37.1725800497457,3.37355572227217e-10,1,1.06307912351064,1,7572.5,10.29
105.45,9884.85698265845,0.917094013577291,9889.5,9895.56679166033,0.917094013577291,0.917094013577291,0,-194.990139790898,20.9453459205338,11,0,9883.28066368977,-11036.1998115568,249.269607845748,37.1581928990449,9.29498105575348e-10,1,1.06278407180577,1,7575,10.3
105.465,9881.93213056159,0.91177684628107,9886.65,9892.79121078488,0.91177684628107,0.91177684628107,0,-198.334800002053,21.1119650939376,11,0,9854.77455912229,-11027.1227043405,249.26339502775,37.1438057483441,5.63605773944219e-10,1,1.06248284307795,1,7577.5,10.31
105.48,9878.95710856156,0.907386241873177,9883.8,9889.97694440651,0.907386241873177,0.907386241873177,0,-201.070589449485,21.2485336491013,9,0,9830.7322889293,-11018.893751686,249.257182209751,37.1294185976433,6.57483559501707e-10,1,1.06217621278603,1,7580,10.32
105.495,9875.94104971982,0.904026795113309,9880.95,9887.12101619935,0.904026795113309,0.904026795113309,0,-203.126175771229,21.3511331829308,11,0,9811.67845833888,-11011.6202863307,249.250969391751,37.1150314469425,5.35609793111094e-10,1,1.06186516271838,1,7582.5,10.33
105.51,9872.89415708325,0.901725639235355,9878.1,9884.22358813659,0.901725639235355,0.901725639235355,0,-204.481590900534,21.4184965802925,12,0,9797.75935336661,-11005.3354500181,249.24475657375,37.1006442962417,3.58743437835875e-10,1,1.06155078975897,1,7585,10.34
105.525,9869.82693321974,0.900443704118554,9875.25,9881.28742446123,0.900443704118554,0.900443704118554,0,-205.16114628736,21.451684647989,12,0,9788.79485427625,-11000.0076928194,249.238543755749,37.0862571455409,5.55528809532176e-10,1,1.06123422305192,1,7587.5,10.35
105.54,9866.74951602543,0.900088919334659,9872.4,9878.31729489986,0.900088919334659,0.900088919334659,0,-205.224740598381,21.4536564389291,12,0,9784.34233773794,-10995.5528450794,249.232330937745,37.0718699948401,7.40932094189526e-10,1,1.0609165525865,1,7590,10.36
105.555,9863.67114491645,0.900530308397798,9869.55,9875.31936040731,0.900530308397798,0.900530308397798,0,-204.758520728134,21.4287791958616,12,0,9783.76598295052,-10991.847886999,249.226118119741,37.0574828441393,9.05232412958461e-10,1,1.06059877179655,1,7592.5,10.37
105.57,9860.59976710553,0.901612014271311,9866.7,9872.30057976017,0.901612014271311,0.901612014271311,0,-203.865513359399,21.3823231990717,13,0,9786.30641033725,-10988.7450066334,249.219905301736,37.0430956934385,3.19089247450433e-10,1,1.0602817352186,1,7595,10.38
105.585,9857.54178440514,0.903166455783318,9863.85,9869.26816790056,0.903166455783318,0.903166455783318,0,-202.656795056275,21.3199815639952,13,0,9791.14620177083,-10986.0848505809,249.213692483729,37.0287085427378,3.51648903036153e-10,1,1.05996613125724,1,7597.5,10.39
105.6,9854.5019324793,0.905025991888698,9861,9866.22912903793,0.905025991888698,0.905025991888698,0,-201.243663241684,21.24744648471,13,0,9797.46795420643,-10983.7083369131,249.207479665721,37.014321392037,3.7435846522615e-10,1,1.05965246919086,1,7600,10.4
105.615,9851.48327753067,0.907032658037034,9858.15,9863.1898794598,0.907032658037034,0.907032658037034,0,-199.728557731912,21.1700620029489,13,0,9804.51732810534,-10981.466212726,249.201266847713,36.9999342413362,3.87680279087492e-10,1,1.05934107880415,1,7602.5,10.41
105.63,9848.48734916469,0.90904572489432,9855.3,9860.15596723734,0.90904572489432,0.90904572489432,0,-198.212720249806,21.0925588780339,13,0,9811.56517609255,-10979.2264165916,249.195054029703,36.9855470906354,3.92498481942244e-10,1,1.05903212466416,1,7605,10.42
105.645,9845.51415836095,0.910946748224013,9852.45,9857.13189900609,0.910946748224013,0.910946748224013,0,-196.767287419736,21.0188941600108,13,0,9818.08220299165,-10976.8785325322,249.188841211692,36.9711599399346,3.9019801388934e-10,1,1.05872560804255,1,7607.5,10.43
105.66,9842.56264904965,0.912643490427093,9849.6,9854.12101629614,0.912643490427093,0.912643490427093,0,-195.456265972924,20.9521224227394,13,0,9823.60695062436,-10974.3373779583,249.18262839368,36.9567727892338,3.82287388250649e-10,1,1.05842141546572,1,7610,10.44
105.675,9839.63080506005,0.914070149049021,9846.75,9851.12552094462,0.914070149049021,0.914070149049021,0,-194.323562092415,20.8944035328639,13,0,9827.82183511299,-10971.542788323,249.176415575667,36.942385638533,3.70314045508705e-10,1,1.05811933020853,1,7612.5,10.45
105.69,9836.71595162867,0.91518702962625,9843.9,9848.14652163919,0.91518702962625,0.91518702962625,0,-193.395762521845,20.8470243546494,13,0,9830.53595749293,-10968.4590111413,249.170202757653,36.9279984878322,3.55805334756618e-10,1,1.05781906471141,1,7615,10.46
105.705,9833.81501519084,0.91597850566268,9841.05,9845.18414653884,0.91597850566268,0.91597850566268,0,-192.683483401759,20.8104755342729,13,0,9831.67483564837,-10965.0725559897,249.163989939637,36.9136113371315,3.40177420267929e-10,1,1.0575202885137,1,7617.5,10.47
105.72,9830.92476293981,0.916449925586507,9838.2,9842.23769403586,0.916449925586507,0.916449925586507,0,-192.183413673384,20.7845595690134,13,0,9831.26519184762,-10961.3891632877,249.157777121621,36.8992241864306,3.24690191636444e-10,1,1.05722265401328,1,7620,10.48
105.735,9828.04201173471,0.916623822248175,9835.35,9839.30580653068,0.916623822248175,0.916623822248175,0,-191.931472971858,20.7704407222932,12,0,9829.75682694593,-10958.0683198069,249.151573417048,36.8871646949341,8.36588282340928e-10,1,1.05692579960179,1,7622.5,10.49
105.75,9825.16303964013,0.91653576087037,9832.5,9836.38665331187,0.91653576087037,0.91653576087037,0,-191.853662501601,20.7650169120444,12,0,9826.98144222537,-10954.5051217642,249.145369712476,36.8751052034376,7.91111710583909e-10,1,1.05662934438015,1,7625,10.5
105.765,9822.28523470261,0.916235126149813,9829.65,9833.47791353367,0.916235126149813,0.916235126149813,0,-191.917336713588,20.7666528832778,12,0,9823.17779045489,-10950.7453202613,249.139166007901,36.8630457119411,7.55547802318361e-10,1,1.05633300746183,1,7627.5,10.51
