time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,altitude_m,isa_delta_C
28.305,9024.59694580811,1.46212594896153,9025,9024.59704512907,1.46212594896153,1.46212594896153,0,-0.00171533096936028,29.6133273778201,8,0,16054.9135642439,-16054.9228238296,269.50082257157,99.2920449497734,8.96840016614421e-10,1,0.933162072705006,0,0,-20
28.32,9024.59692007814,1.46242881876152,9025,9024.5970193888,1.46242881876152,1.46242881876152,0,-0.00171515261869972,29.6105487756083,8,0,16057.583838489,-16057.5930971119,269.488818312345,99.2920389448546,9.00442618437689e-10,1,0.93318285345715,0,0,-20
28.335,9024.59689435085,1.4627317077989,9025,9024.5969936512,1.4627317077989,1.4627317077989,0,-0.00171497416845077,29.6077705518706,8,0,16060.2542855144,-16060.2635431739,269.476814049697,99.2920329346226,9.04057371482445e-10,1,0.933203635604106,0,0,-20
28.35,9024.59686862624,1.46303461607163,9025,9024.59696791628,1.46303461607163,1.46303461607163,0,-0.00171479575815297,29.6049927065115,8,0,16062.9249053189,-16062.9341620154,269.464809783585,99.2920269190241,9.07683350670419e-10,1,0.933224419146102,0,0,-20
28.365,9024.59684290431,1.46333754357766,9025,9024.59694218402,1.46333754357766,1.46333754357766,0,-0.00171461723437073,29.602215239442,8,0,16065.5956979024,-16065.6049536352,269.452805514048,99.2920208981073,9.11321348870723e-10,1,0.933245204083228,0,0,-20
28.38,9024.59681718505,1.46364049031497,9025,9024.59691645444,1.46364049031497,1.46364049031497,0,-0.00171443853225577,29.599438150568,8,0,16068.2666632644,-16068.2759180325,269.440801241073,99.2920148718546,9.14970969604883e-10,1,0.933265990415659,0,0,-20
28.395,9024.59679146847,1.46394345628156,9025,9024.59689072754,1.46394345628156,1.46394345628156,0,-0.00171425992162318,29.5966614397945,8,0,16070.937801403,-16070.9470552069,269.428796964641,99.2920088402406,9.18633270037942e-10,1,0.933286778143587,0,0,-20
28.41,9024.59676575457,1.46424644147534,9025,9024.59686500331,1.46424644147534,1.46424644147534,0,-0.00171408106954662,29.5938851070317,8,0,16073.6091123187,-16073.6183651571,269.416792684764,99.2920028032779,9.22306664348053e-10,1,0.933307567267147,0,0,-20
28.425,9024.59674004335,1.4645494458943,9025,9024.59683928176,1.4645494458943,1.4645494458943,0,-0.00171390231705846,29.591109152184,8,0,16076.2805960091,-16076.2898478825,269.40478840142,99.2919967609356,9.25992606146856e-10,1,0.933328357786533,0,0,-20
28.44,9024.59671433482,1.46485246953643,9025,9024.59681356289,1.46485246953643,1.46485246953643,0,-0.00171372337234154,29.5883335751634,8,0,16078.9522524751,-16078.9615033826,269.392784114649,99.2919907132698,9.2969003821154e-10,1,0.93334914970183,0,0,-20
28.455,9024.59668862897,1.46515551239968,9025,9024.59678784669,1.46515551239968,1.46515551239968,0,-0.00171354433672125,29.5855583758736,8,0,16081.6240817151,-16081.6333316561,269.380779824418,99.2919846602294,9.33400017703586e-10,1,0.933369943013255,0,0,-20
28.47,9024.59666292581,1.46545857448198,9025,9024.59676213318,1.46545857448198,1.46545857448198,0,-0.00171336529241593,29.5827835542221,8,0,16084.2960837282,-16084.3053327026,269.368775530709,99.291978601795,9.37121619550897e-10,1,0.933390737720992,0,0,-20
28.485,9024.59663722533,1.46576165578133,9025,9024.59673642235,1.46576165578133,1.46576165578133,0,-0.00171318616762928,29.5800091101176,8,0,16086.9682585137,-16086.9775065212,269.35677123354,99.2919725379869,9.40856429506652e-10,1,0.933411533825166,0,0,-20
28.5,9024.59661152753,1.46606475629567,9025,9024.5967107142,1.46606475629567,1.46606475629567,0,-0.00171300693920123,29.5772350434696,8,0,16089.640606071,-16089.649853111,269.344766932925,99.2919664688222,9.44602068866459e-10,1,0.933432331325911,0,0,-20
28.515,9024.59658583243,1.46636787602295,9025,9024.59668500874,1.46636787602295,1.46636787602295,0,-0.00171282758455067,29.5744613541833,8,0,16092.3131263994,-16092.3223724711,269.332762628834,99.2919603942579,9.4836012338279e-10,1,0.933453130223436,0,0,-20
28.53,9024.59656014001,1.46667101496119,9025,9024.59665930596,1.46667101496119,1.46667101496119,0,-0.00171264832659349,29.5716880421654,8,0,16094.9858194971,-16094.9950646012,269.320758321263,99.2919543142913,9.52130725172634e-10,1,0.933473930517902,0,0,-20
28.545,9024.59653445029,1.46697417310829,9025,9024.59663360586,1.46697417310829,1.46697417310829,0,-0.00171246879824224,29.5689151073279,8,0,16097.6586853651,-16097.6679295,269.308754010239,99.291948228956,9.55913345612478e-10,1,0.933494732209417,0,0,-20
28.56,9024.59650876326,1.46727735046219,9025,9024.59660790846,1.46727735046219,1.46727735046219,0,-0.00171228931447416,29.5661425495757,8,0,16100.3317240008,-16100.3409671668,269.296749695731,99.2919421382071,9.59708513263889e-10,1,0.933515535298196,0,0,-20
28.575,9024.59648307892,1.46758054702092,9025,9024.59658221374,1.46758054702092,1.46758054702092,0,-0.00171210970795759,29.5633703688176,8,0,16103.0049354046,-16103.014177601,269.284745377755,99.2919360420671,9.63515699504417e-10,1,0.933536339784363,0,0,-20
28.59,9024.59645739727,1.46788376278237,9025,9024.59655652171,1.46788376278237,1.46788376278237,0,-0.00171193001459068,29.5605985649618,8,0,16105.6783195754,-16105.6875608017,269.272741056297,99.2919299405167,9.67334772156542e-10,1,0.9335571456681,0,0,-20
28.605,9024.59643171832,1.46818699774448,9025,9024.59653083237,1.46818699774448,1.46818699774448,0,-0.00171175022626739,29.5578271379168,8,0,16108.351876512,-16108.3611167678,269.260736731358,99.2919238335521,9.71166788370787e-10,1,0.933577952949564,0,0,-20
28.62,9024.59640604207,1.46849025190528,9025,9024.59650514573,1.46849025190528,1.46849025190528,0,-0.00171157047789526,29.555056087589,8,0,16111.0256062136,-16111.0348454991,269.248732402929,99.2919177211637,9.75010294493537e-10,1,0.933598761628925,0,0,-20
28.635,9024.59638036851,1.46879352526265,9025,9024.59647946178,1.46879352526265,1.46879352526265,0,-0.00171139061314366,29.5522854138886,8,0,16113.6995086797,-16113.7087469942,269.236728071019,99.2919116033622,9.78867536999739e-10,1,0.933619571706322,0,0,-20
28.65,9024.59635469765,1.46909681781458,9025,9024.59645378052,1.46909681781458,1.46909681781458,0,-0.00171121060306249,29.5495151167228,8,0,16116.3735839098,-16116.3828212526,269.224723735618,99.2919054801314,9.82736533647844e-10,1,0.933640383181932,0,0,-20
28.665,9024.59632902949,1.46940012955899,9025,9024.59642810196,1.46940012955899,1.46940012955899,0,-0.00171103064335451,29.5467451960006,8,0,16119.0478319022,-16119.0570682735,269.212719396726,99.29189935147,9.86618077290844e-10,1,0.933661196055912,0,0,-20
28.68,9024.59630336403,1.46970346049387,9025,9024.59640242609,1.46970346049387,1.46970346049387,0,-0.00171085049199677,29.5439756516308,8,0,16121.722252657,-16121.7314880558,269.200715054354,99.2918932173926,9.90511903603757e-10,1,0.933682010328395,0,0,-20
28.695,9024.59627770128,1.4700068106172,9025,9024.59637675292,1.4700068106172,1.4700068106172,0,-0.00171067032268996,29.5412064835195,8,0,16124.3968461731,-16124.4060805993,269.188710708479,99.2918870778659,9.94418805436615e-10,1,0.933702825999583,0,0,-20
28.71,9024.59625204122,1.47031017992685,9025,9024.59635108245,1.47031017992685,1.47031017992685,0,-0.00171049011748501,29.5384376915749,8,0,16127.0716124493,-16127.0808459027,269.176706359082,99.2918809328652,9.98336932704035e-10,1,0.933723643069662,0,0,-20
28.725,9024.59622638387,1.47061356842081,9025,9024.59632541467,1.47061356842081,1.47061356842081,0,-0.00171025615191557,29.53566934982,9,0,16129.7465539306,-16129.755786121,269.164702006217,99.2918747824604,1.9988875351679e-10,1,0.933744461538695,0,0,-20
28.74,9024.59620073003,1.47091697609701,9025,9024.5962997496,1.47091697609701,1.47091697609701,0,-0.00171007684705921,29.532901310229,9,0,16132.4216657411,-16132.4308969636,269.152697649832,99.2918686265809,2.00778701655232e-10,1,0.933765281407012,0,0,-20
28.755,9024.59617507888,1.4712204029481,9025,9024.59627408744,1.4712204029481,1.4712204029481,0,-0.00170990132945695,29.5301336466537,9,0,16135.0969502827,-16135.1061805577,269.140693289936,99.2918624652372,2.01673801888018e-10,1,0.933786102674672,0,0,-20
28.77,9024.59614943036,1.47152384897339,9025,9024.59624842813,1.47152384897339,1.47152384897339,0,-0.0017097283183557,29.5273663589712,9,0,16137.7724075619,-16137.7816369029,269.128688926536,99.2918562984366,2.02571939863623e-10,1,0.93380692534181,0,0,-20
28.785,9024.59612378443,1.47182731417211,9025,9024.59622277162,1.47182731417211,1.47182731417211,0,-0.00170955697188609,29.524599447061,9,0,16140.4480375839,-16140.4572659999,269.116684559642,99.2918501261929,2.0347377630443e-10,1,0.933827749408564,0,0,-20
28.8,9024.59609814108,1.47213079854356,9025,9024.59619711785,1.47213079854356,1.47213079854356,0,-0.00170938639201554,29.5218329107958,9,0,16143.1238403536,-16143.1330678487,269.104680189211,99.2918439484468,2.04378518325766e-10,1,0.933848574875161,0,0,-20
28.815,9024.59607250028,1.47243430208679,9025,9024.59617146679,1.47243430208679,1.47243430208679,0,-0.00170921564770833,29.519066750062,9,0,16145.7998158763,-16145.8090424498,269.092675815274,99.2918377652373,2.0528709094064e-10,1,0.933869401741704,0,0,-20
28.83,9024.59604686205,1.47273782480075,9025,9024.59614581838,1.47273782480075,1.47273782480075,0,-0.00170904413217004,29.516300964744,9,0,16148.4759641557,-16148.4851898033,269.080671437813,99.2918315765411,2.06199361993615e-10,1,0.933890230008379,0,0,-20
28.845,9024.59602122638,1.47304136668407,9025,9024.59612017261,1.47304136668407,1.47304136668407,0,-0.00170887119344408,29.5135355547355,9,0,16151.1522851954,-16151.1615099094,269.06866705683,99.2918253823591,2.07113877874832e-10,1,0.933911059675341,0,0,-20
28.86,9024.59599559332,1.47334492773517,9025,9024.59609452946,1.47334492773517,1.47334492773517,0,-0.00170869668098984,29.5107705199377,9,0,16153.8287789963,-16153.8380027682,269.056662672345,99.2918191827148,2.08033149340988e-10,1,0.933931890742717,0,0,-20
28.875,9024.59596996287,1.47364850795229,9025,9024.59606888892,1.47364850795229,1.47364850795229,0,-0.00170852025666997,29.5080058602491,9,0,16156.5054455598,-16156.5146683794,269.044658284318,99.2918129775547,2.08955194201019e-10,1,0.933952723210733,0,0,-20
28.89,9024.59594433506,1.4739521073334,9025,9024.596043251,1.4739521073334,1.4739521073334,0,-0.00170834215787542,29.5052415755817,9,0,16159.1822848846,-16159.1915067427,269.032653892768,99.2918067669047,2.09880408883498e-10,1,0.933973557079515,0,0,-20
28.905,9024.59591870993,1.47425572587639,9025,9024.5960176157,1.47425572587639,1.47425572587639,0,-0.00170816234349702,29.502477665845,9,0,16161.85929697,-16161.8685178574,269.020649497679,99.2918005507406,2.10808925525516e-10,1,0.933994392349252,0,0,-20
28.92,9024.59589308749,1.47455936357892,9025,9024.59599198303,1.47455936357892,1.47455936357892,0,-0.00170798094612631,29.4997141309559,9,0,16164.5364818146,-16164.5457017228,269.008645099061,99.2917943290732,2.11740744118807e-10,1,0.934015229020087,0,0,-20
28.935,9024.59586746778,1.47486302043861,9025,9024.59596635302,1.47486302043861,1.47486302043861,0,-0.00170779836816989,29.4969509708321,9,0,16167.2138394153,-16167.2230583379,268.996640696907,99.2917881018935,2.12676525378829e-10,1,0.934036067092189,0,0,-20
28.95,9024.5958418508,1.47516669645304,9025,9024.59594072567,1.47516669645304,1.47516669645304,0,-0.00170761483022764,29.4941881853903,9,0,16169.89136977,-16169.9005877018,268.984636291207,99.2917818691871,2.1361640144008e-10,1,0.934056906565737,0,0,-20
28.965,9024.59581623658,1.47547039161975,9025,9024.59591510101,1.47547039161975,1.47547039161975,0,-0.00170743055926846,29.49142577455,9,0,16172.5690728763,-16172.5782898133,268.972631881966,99.2917756309596,2.14559182991622e-10,1,0.934077747440875,0,0,-20
28.98,9024.59579062512,1.47577410593628,9025,9024.59588947906,1.47577410593628,1.47577410593628,0,-0.00170724589169271,29.4886637382315,9,0,16175.2469487313,-16175.2561646715,268.96062746919,99.2917693872162,2.15504870026344e-10,1,0.934098589717758,0,0,-20
28.995,9024.59576501643,1.47607783940016,9025,9024.59586385983,1.47607783940016,1.47607783940016,0,-0.00170706117605976,29.4859020763534,9,0,16177.9249973319,-16177.9342122749,268.948623052879,99.2917631379565,2.16454255402609e-10,1,0.934119433396539,0,0,-20
29.01,9024.59573941052,1.4763815920091,9025,9024.59583824333,1.4763815920091,1.4763815920091,0,-0.00170687649285094,29.4831407888269,9,0,16180.6032186765,-16180.6124326226,268.936618632994,99.2917568831266,2.17407471255196e-10,1,0.934140278477445,0,0,-20
29.025,9024.59571380737,1.47668536376075,9025,9024.59581262957,1.47668536376075,1.47668536376075,0,-0.00170669212230336,29.4803798755732,9,0,16183.2816127625,-16183.2908257133,268.924614209583,99.2917506227912,2.18363856854419e-10,1,0.934161124960546,0,0,-20
29.04,9024.59568820699,1.47698915465287,9025,9024.59578701856,1.47698915465287,1.47698915465287,0,-0.001706508053416,29.4776193365,9,0,16185.9601795889,-16185.969391546,268.912609782589,99.2917443568703,2.19324205055676e-10,1,0.934181972846102,0,0,-20
29.055,9024.59566260937,1.47729296468337,9025,9024.59576141031,1.47729296468337,1.47729296468337,0,-0.00170632438809324,29.4748591715229,9,0,16188.638919154,-16188.6481301196,268.900605352058,99.2917380854265,2.20288515848904e-10,1,0.934202822134186,0,0,-20
29.07,9024.5956370145,1.47759679385008,9025,9024.59573580481,1.47759679385008,1.47759679385008,0,-0.00170614122360748,29.4720993805513,9,0,16191.3178314565,-16191.3270414334,268.888600917969,99.2917318084274,2.21254674926083e-10,1,0.934223672824996,0,0,-20
29.085,9024.59561142238,1.47790064215093,9025,9024.59571020206,1.47790064215093,1.47790064215093,0,-0.00170595840883911,29.469339963495,9,0,16193.9969164962,-16194.0061254862,268.876596480318,99.2917255258697,2.22226118014098e-10,1,0.934244524918688,0,0,-20
29.1,9024.59558583301,1.4782045095839,9025,9024.59568460207,1.4782045095839,1.4782045095839,0,-0.0017057760352705,29.4665809202618,9,0,16196.6761742717,-16196.6853822772,268.864592039097,99.2917192377396,2.23200202231695e-10,1,0.934265378415439,0,0,-20
29.115,9024.59556024637,1.47850839614703,9025,9024.59565900484,1.47850839614703,1.47850839614703,0,-0.00170559395525607,29.4638222507615,9,0,16199.3556047831,-16199.3648118057,268.852587594327,99.2917129440638,2.24177588288824e-10,1,0.934286233315365,0,0,-20
29.13,9024.59553466246,1.47881230183833,9025,9024.59563341034,1.47881230183833,1.47881230183833,0,-0.00170541216995381,29.4610639548972,9,0,16202.0352080294,-16202.0444140707,268.840583145962,99.2917066447801,2.25159729751713e-10,1,0.934307089618705,0,0,-20
29.145,9024.59550908127,1.47911622665585,9025,9024.59560781859,1.47911622665585,1.47911622665585,0,-0.00170523046802789,29.4583060325814,9,0,16204.7149840113,-16204.7241890717,268.828578694045,99.2917003399455,2.26144115891078e-10,1,0.934327947325539,0,0,-20
29.16,9024.59548350282,1.47942017059762,9025,9024.59558222958,1.47942017059762,1.47942017059762,0,-0.00170504875799593,29.455548483719,9,0,16207.3949327283,-16207.4041368077,268.816574238551,99.2916940295236,2.27133653845071e-10,1,0.93434880643607,0,0,-20
29.175,9024.59545792709,1.47972413366172,9025,9024.59555664331,1.47972413366172,1.47972413366172,0,-0.00170486711918125,29.4527913082168,9,0,16210.0750541792,-16210.0842572781,268.804569779481,99.2916877135146,2.28125172174253e-10,1,0.934369666950452,0,0,-20
29.19,9024.59543235408,1.4800281158461,9025,9024.59553105977,1.4800281158461,1.4800281158461,0,-0.00170468531882494,29.4500345059836,9,0,16212.7553483648,-16212.7645504823,268.792565316823,99.2916813919024,2.29120653013668e-10,1,0.934390528868862,0,0,-20
29.205,9024.5954067838,1.4803321171488,9025,9024.59550547895,1.4803321171488,1.4803321171488,0,-0.00170450335518997,29.4472780769295,9,0,16215.4358152841,-16215.4450164193,268.780560850599,99.2916750647138,2.30120360638352e-10,1,0.934411392191422,0,0,-20
29.22,9024.59538121625,1.48063613756778,9025,9024.59547990087,1.48063613756778,1.48063613756778,0,-0.00170432136260488,29.4445220209611,9,0,16218.1164549358,-16218.1256550885,268.768556380775,99.2916687319043,2.31123898610447e-10,1,0.934432256918345,0,0,-20
29.235,9024.59535565143,1.48094017710104,9025,9024.59545432552,1.48094017710104,1.48094017710104,0,-0.0017041390197234,29.4417663379899,9,0,16220.7972673207,-16220.8064664891,268.756551907379,99.291662393507,2.32130077640035e-10,1,0.934453123049743,0,0,-20
29.25,9024.59533008935,1.48124423574652,9025,9024.59542875289,1.48124423574652,1.48124423574652,0,-0.00170395642497591,29.4390110279235,9,0,16223.4782524376,-16223.4874506203,268.744547430385,99.2916560494881,2.33140879852906e-10,1,0.934473990585818,0,0,-20
29.265,9024.59530453,1.48154831350209,9025,9024.595403183,1.48154831350209,1.48154831350209,0,-0.00170377368431984,29.4362560906729,9,0,16226.1594102851,-16226.1686074814,268.732542949784,99.2916496998317,2.34155248101172e-10,1,0.934494859526746,0,0,-20
29.28,9024.59527897339,1.48185241036565,9025,9024.59537761584,1.48185241036565,1.48185241036565,0,-0.00170359072711691,29.4335015261541,9,0,16228.8407408629,-16228.8499370714,268.72053846562,99.2916433445989,2.3517265380846e-10,1,0.934515729872603,0,0,-20
29.295,9024.59525341953,1.48215652633516,9025,9024.59535205142,1.48215652633516,1.48215652633516,0,-0.00170340739877349,29.4307473342733,9,0,16231.5222441706,-16231.5314393895,268.708533977854,99.2916369837342,2.36194418385087e-10,1,0.934536601623617,0,0,-20
29.31,9024.59522786842,1.48246066140847,9025,9024.59532648973,1.48246066140847,1.48246066140847,0,-0.00170322413122532,29.4279935149408,9,0,16234.2039202055,-16234.2131144351,268.696529486468,99.2916306172117,2.37219484686898e-10,1,0.93455747477998,0,0,-20
29.325,9024.59520232006,1.48276481558343,9025,9024.59530093079,1.48276481558343,1.48276481558343,0,-0.00170304065349931,29.4252400680712,9,0,16236.8857689679,-16236.894962207,268.684524991483,99.2916242450591,2.38248909837979e-10,1,0.934578349341809,0,0,-20
29.34,9024.59517677445,1.48306898885794,9025,9024.59527537458,1.48306898885794,1.48306898885794,0,-0.00170285701886367,29.4224869935777,9,0,16239.5677904567,-16239.5769827045,268.672520492912,99.2916178672927,2.39281504554776e-10,1,0.93459922530924,0,0,-20
29.355,9024.59515123159,1.48337318122991,9025,9024.59524982113,1.48337318122991,1.48337318122991,0,-0.00170267339638708,29.4197342913684,9,0,16242.2499846701,-16242.2591759267,268.660515990724,99.2916114838692,2.40318061677246e-10,1,0.934620102682487,0,0,-20
29.37,9024.59512569149,1.48367739269717,9025,9024.59522427042,1.48367739269717,1.48367739269717,0,-0.0017024896737431,29.4169819613569,9,0,16244.9323516078,-16244.9415418726,268.648511484932,99.291605094804,2.41357788348623e-10,1,0.934640981461683,0,0,-20
29.385,9024.59510015415,1.48398162325767,9025,9024.59519872246,1.48398162325767,1.48398162325767,0,-0.00170230581966559,29.4142300034536,9,0,16247.6148912692,-16247.6240805415,268.636506975528,99.2915987000875,2.42401609548427e-10,1,0.934661861646999,0,0,-20
29.4,9024.59507461956,1.48428587290926,9025,9024.59517317725,1.48428587290926,1.48428587290926,0,-0.00170212197543111,29.4114784175699,9,0,16250.2976036527,-16250.3067919325,268.624502462503,99.2915922997035,2.43449393125524e-10,1,0.934682743238611,0,0,-20
29.415,9024.59504908773,1.48459014164986,9025,9024.59514763479,1.48459014164986,1.48459014164986,0,-0.00170193807619142,29.4087272036166,9,0,16252.9804887577,-16252.9896760448,268.612497945854,99.2915858936481,2.4450047836617e-10,1,0.93470362623668,0,0,-20
29.43,9024.59502355866,1.48489442947737,9025,9024.59512209509,1.48489442947737,1.48489442947737,0,-0.00170175422674593,29.4059763615069,9,0,16255.6635465828,-16255.6727328775,268.600493425596,99.2915794819396,2.45555658106299e-10,1,0.934724510641339,0,0,-20
29.445,9024.59499803235,1.48519873638968,9025,9024.59509655814,1.48519873638968,1.48519873638968,0,-0.00170157023891888,29.4032258911517,9,0,16258.3467771281,-16258.3559624295,268.58848890172,99.2915730645647,2.46615328757302e-10,1,0.934745396452761,0,0,-20
29.46,9024.59497250879,1.48550306238472,9025,9024.59507102395,1.48550306238472,1.48550306238472,0,-0.00170138633041515,29.4004757924601,9,0,16261.0301803917,-16261.0393647004,268.576484374206,99.2915666414963,2.47678168903786e-10,1,0.934766283671137,0,0,-20
29.475,9024.594946988,1.48580740746042,9025,9024.59504549252,1.48580740746042,1.48580740746042,0,-0.00170120227252883,29.3977260653455,9,0,16263.713756374,-16263.722939689,268.564479843081,99.2915602127668,2.48744839239577e-10,1,0.934787172296581,0,0,-20
29.49,9024.59492146996,1.48611177161467,9025,9024.59501996384,1.48611177161467,1.48611177161467,0,-0.00170101843466338,29.3949767097155,9,0,16266.3975050719,-16266.4066873945,268.552475308301,99.2915537783183,2.49815075474909e-10,1,0.934808062329324,0,0,-20
29.505,9024.59489595469,1.48641615484536,9025,9024.59499443792,1.48641615484536,1.48641615484536,0,-0.00170083429397972,29.3922277254878,9,0,16269.0814264876,-16269.0906078162,268.540470769917,99.291547338218,2.50889538301291e-10,1,0.934828953769436,0,0,-20
29.52,9024.59487044217,1.48672055715046,9025,9024.59496891476,1.48672055715046,1.48672055715046,0,-0.00170065015850709,29.3894791125665,9,0,16271.7655206186,-16271.7747009532,268.528466227875,99.2915408923914,2.51967699148524e-10,1,0.93484984661717,0,0,-20
29.535,9024.59484493242,1.48702497852786,9025,9024.59494339436,1.48702497852786,1.48702497852786,0,-0.00170046597324026,29.3867308708683,9,0,16274.4497874641,-16274.4589668044,268.516461682218,99.2915344408929,2.53050086566743e-10,1,0.934870740872609,0,0,-20
29.55,9024.59481942543,1.48732941897549,9025,9024.59491787672,1.48732941897549,1.48732941897549,0,-0.00170028169938607,29.3839830003002,9,0,16277.1342270238,-16277.1434053693,268.504457132904,99.2915279836672,2.54135775567731e-10,1,0.934891636535984,0,0,-20
29.565,9024.5947939212,1.48763387849123,9025,9024.59489236183,1.48763387849123,1.48763387849123,0,-0.00170009742205787,29.3812355007772,9,0,16279.8188392963,-16279.8280166471,268.492452579961,99.2915215207495,2.55225691120415e-10,1,0.934912533607404,0,0,-20
29.58,9024.59476841974,1.48793835707302,9025,9024.59486684971,1.48793835707302,1.48793835707302,0,-0.00169961549874917,29.3784883722303,9,0,16282.5036258863,-16282.5128006356,268.48044802336,99.2915150521007,2.56319701074835e-10,1,0.934933432087077,0,0,-20
29.595,9024.59474292551,1.48824285471877,9025,9024.59484134036,1.48824285471877,1.48824285471877,0,-0.00169894852282817,29.3757416146793,9,0,16285.1885862442,-16285.197757393,268.468443463104,99.2915085777244,2.57417144724381e-10,1,0.934954331975617,0,0,-20
29.61,9024.59471744128,1.488547371397,9025,9024.59481583492,1.488547371397,1.488547371397,0,-0.00169831130704691,29.3729952287639,9,0,16287.8737192131,-16287.8828869221,268.456438899212,99.2915020976411,2.58519211313544e-10,1,0.934975233273441,0,0,-20
29.625,9024.59469196661,1.48885190706472,9025,9024.59479033498,1.48885190706472,1.48885190706472,0,-0.00169773266313933,29.3702492153114,9,0,16290.5590245848,-16290.5681891702,268.444434331657,99.291495611816,2.5962418302308e-10,1,0.934996135980704,0,0,-20
29.64,9024.59466650062,1.48915646169106,9025,9024.59476484159,1.48915646169106,1.48915646169106,0,-0.00169723165707249,29.3675035748653,9,0,16293.2445022111,-16293.253664092,268.432429760455,99.2914891202674,2.60734702625044e-10,1,0.935017040097447,0,0,-20
29.655,9024.59464104215,1.48946103525712,9025,9024.5947393553,1.48946103525712,1.48946103525712,0,-0.00169681892338183,29.3647583076879,9,0,16295.9301519999,-16295.9393116528,268.420425185598,99.2914826229856,2.61847466634971e-10,1,0.935037945623721,0,0,-20
29.67,9024.59461558986,1.48976562775483,9025,9024.59471387621,1.48976562775483,1.48976562775483,0,-0.0016964970832108,29.362013413788,9,0,16298.6159739121,-16298.6251318276,268.408420607066,99.2914761199408,2.62965249960509e-10,1,0.935058852559581,0,0,-20
29.685,9024.59459014241,1.4900702391855,9025,9024.59468840408,1.4900702391855,1.4900702391855,0,-0.00169626179635809,29.3592688929663,9,0,16301.3019679557,-16301.3111246011,268.396416024887,99.2914696111685,2.64086863341881e-10,1,0.935079760904996,0,0,-20
29.7,9024.59456469848,1.49037486955786,9025,9024.59466293834,1.49037486955786,1.49037486955786,0,-0.00169610385610797,29.3565247448508,9,0,16303.9881341754,-16303.9972899682,268.384411439029,99.2914630966274,2.65212438908191e-10,1,0.935100670660044,0,0,-20
29.715,9024.59453925692,1.49067951888596,9025,9024.59463747825,1.49067951888596,1.49067951888596,0,-0.00169601041903119,29.3537809689552,9,0,16306.6744726425,-16306.6836279308,268.372406849498,99.2914565763216,2.66341712373068e-10,1,0.935121581824754,0,0,-20
29.73,9024.59451381676,1.49098418718719,9025,9024.59461202297,1.49098418718719,1.49098418718719,0,-0.00169596621741584,29.351037564725,9,0,16309.3609834479,-16309.3701384976,268.360402256308,99.2914500502694,2.67474948003936e-10,1,0.93514249439916,0,0,-20
29.745,9024.59448837727,1.49128887448033,9025,9024.5945865716,1.49128887448033,1.49128887448033,0,-0.0016959557560021,29.3482945315759,9,0,16312.0476666883,-16312.0568216815,268.348397659441,99.2914435184446,2.68612013653e-10,1,0.935163408383373,0,0,-20
29.76,9024.59446293794,1.49159358078385,9025,9024.59456112331,1.49159358078385,1.49159358078385,0,-0.00169596357832331,29.3455518689399,9,0,16314.734522463,-16314.7436774984,268.336393058895,99.2914369808438,2.69754098552578e-10,1,0.935184323777505,0,0,-20
29.775,9024.59443749848,1.49189830611468,9025,9024.59453567734,1.49189830611468,1.49189830611468,0,-0.00169597581090511,29.3428095762893,9,0,16317.4215508639,-16317.4307059653,268.32438845467,99.2914304374648,2.70899352760299e-10,1,0.935205240581685,0,0,-20
29.79,9024.59441205884,1.49220305048713,9025,9024.59451023306,1.49220305048713,1.49220305048713,0,-0.00169598089049238,29.3400676531629,9,0,16320.1087519702,-16320.117907099,268.312383846762,99.2914238883031,2.72049097645864e-10,1,0.935226158796069,0,0,-20
29.805,9024.59438661913,1.49250781391221,9025,9024.59448478999,1.49250781391221,1.49250781391221,0,-0.00169596953046706,29.3373260991792,9,0,16322.7961258475,-16322.8052809149,268.300379235183,99.2914173333711,2.73202936785367e-10,1,0.935247078420807,0,0,-20
29.82,9024.59436117959,1.49281259639747,9025,9024.59445934778,1.49281259639747,1.49281259639747,0,-0.00169593511572775,29.3345849140351,9,0,16325.4836725447,-16325.4928274264,268.288374619897,99.2914107726219,2.74360209481435e-10,1,0.935267999456145,0,0,-20
29.835,9024.59433574056,1.49311739794687,9025,9024.59443390627,1.49311739794687,1.49311739794687,0,-0.00169587382485923,29.3318440975182,9,0,16328.171392093,-16328.1805466437,268.276370000937,99.2914042060937,2.75521840687381e-10,1,0.935288921902224,0,0,-20
29.85,9024.59431030245,1.49342221856102,9025,9024.5944084654,1.49342221856102,1.49342221856102,0,-0.00169578431573412,29.3291036494882,9,0,16330.8592845071,-16330.8684385747,268.264365378274,99.2913976337513,2.76687830392511e-10,1,0.935309845759288,0,0,-20
29.865,9024.59428486569,1.49372705823766,9025,9024.59438302524,1.49372705823766,1.49372705823766,0,-0.00169566720035787,29.3263635698725,9,0,16333.5473497882,-16333.5565032235,268.252360751911,99.2913910555943,2.77858310723258e-10,1,0.935330771027539,0,0,-20
29.88,9024.59425943068,1.49403191697207,9025,9024.59435758597,1.49403191697207,1.49403191697207,0,-0.00169552465056815,29.3236238586563,9,0,16336.235587926,-16336.2447405918,268.240356121862,99.2913844716405,2.79032620983658e-10,1,0.935351697707153,0,0,-20
