time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,VR_integrator_error,VR_proportional_term,VR_speed_slope,VR_accel_slope,VR_fallback,altitude_m,isa_delta_C
59.55,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-5.62165444026905e-248,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.565,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-3.40970577633284e-248,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.58,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-2.06809109394514e-248,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.595,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.25436065555637e-248,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.61,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-7.60808195932174e-249,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.625,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-4.6145349699352e-249,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.64,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-2.79885693958181e-249,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.655,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.69759254600584e-249,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.67,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.02964192685217e-249,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.685,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-6.24509397161434e-250,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.7,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-3.78784096657064e-250,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.715,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-2.29744168034063e-250,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.73,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.3934688180283e-250,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.745,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-8.45181561487689e-251,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.76,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-5.12628530066082e-251,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.775,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-3.10924920528498e-251,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.79,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.88585497169248e-251,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.805,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.14382886010299e-251,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.82,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-6.93767273116616e-252,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.835,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-4.20791121850456e-252,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.85,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-2.55222716737176e-252,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.865,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.5480040275625e-252,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.88,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-9.38911904075297e-253,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.895,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-5.69478856590835e-253,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.91,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-3.45406386580435e-253,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.925,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-2.09499563521588e-253,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.94,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.27067908472258e-253,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.955,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-7.70705823539829e-254,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.97,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-4.67456711595981e-254,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
59.985,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-2.83526827671409e-254,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
60,9025,1.49719037902253,9025,9025,1.49719037902253,1.49719037902253,0,5.79002310012203e-13,29.2959731496916,1,0,16363.8948822345,-16363.8948822345,1.49719037902253,1.4427506389661,1.4427506389661,0,-1.7196771383377e-254,0.0544397400564274,1.49719037902253,1,268.144318948028,99.2913315901794,8.74027658078531e-10,1,0.935561243464888,0,0,0,0.00123679152414965,6.1468835979918e-05,0,0,-20
60.015,9025,1.57064092500404,9027.85,9025,1.56844037902254,1.57064092500404,0,52.2519592989599,27.6631842141349,14,0,16724.7780784624,-16442.702425766,1.57064092500404,1.44634751513346,1.4427506389661,0.00359687616736237,-1.0430369092087e-254,0.0544397400564274,1.57064092500404,1,268.13806646534,99.2639736540135,2.93864161723456e-10,1,0.93557215117832,0,2.794146792566,0.06985366981415,0.00128728962162335,6.71111223664911e-05,0,2.5000000000001,-19.99
60.03,9025.78377938948,1.64579922875054,9030.7,9025,1.64182787902255,1.64579922875054,0,104.460394326455,26.0828152618608,14,0,17094.9495220821,-16530.9842034942,1.64579922875054,1.45001697330675,1.44268840031281,0.00732857299393963,-6.32633864646977e-255,0.0586309602452764,1.64579922875054,1,268.131813980628,99.2366157173632,4.10585704449698e-10,1,0.935664310326009,0,5.48605180794051,0.137151295198513,0.00133585559351304,7.31894527393118e-05,0,5.00000000000019,-19.98
60.045,9027.35068530438,1.71012706241394,9033.55,9025.20312622603,1.71219470439481,1.71012706241394,0,147.72242924935,24.8049488074496,14,0,17413.6301384279,-16615.9614108711,1.71012706241394,1.45381935377689,1.44320574917285,0.0106136046040373,5.32826280997126,0.0668600379571871,1.71012706241394,1,268.125561493921,99.2092577802685,4.47041288205689e-10,1,0.935837656069573,0,7.90771729339547,0.18944767067986,0.00138374394218216,7.97188278403495e-05,0,7.4999999999991,-19.97
60.06,9029.56652174312,1.75980040517278,9036.4,9025.75969300567,1.77557143787456,1.75980040517278,0,179.740365665771,23.8740657941821,14,0,17663.9043018267,-16693.10750657,1.75980040517278,1.45775225954111,1.44461593062257,0.0131363289185396,17.83121899807,0.0787216138972804,1.75980040517278,1,268.119309005201,99.1818998427083,4.33307741861248e-10,1,0.936078279400366,0,9.95778190185656,0.223326531734396,0.0014307560071378,8.67223569117034e-05,0,9.9999999999992,-19.96
60.075,9032.2626272281,1.79610375685754,9039.25,9026.74628025834,1.8297483333822,1.79610375685754,0,199.988516747415,23.215903277156,14,0,17843.9993794552,-16763.5176499524,1.79610375685754,1.46181273196471,1.4470077955438,0.0148049364209157,36.6946367185924,0.0936582867500652,1.79610375685754,1,268.113056514473,99.1545419046927,3.56543413830171e-10,1,0.936368697647922,0,11.6035476671765,0.240632738142764,0.00147669391968119,9.42233118287018e-05,0,12.4999999999993,-19.95
60.09,9035.26245497932,1.82212118666915,9042.1,9028.17591052989,1.87407218185117,1.82212118666915,0,213.233575271105,22.7797334292119,13,0,17979.4698354173,-16827.0461584952,1.82212118666915,1.46599725730597,1.45034031315008,0.015656944155892,59.7574675370046,0.11106360825083,1.82212118666915,1,268.106804021745,99.1271839662303,8.38493999565166e-10,1,0.936690609852792,0,12.8600287291735,0.245060321112349,0.00152136277378808,0.000102245016245454,0,14.9999999999994,-19.94
60.105,9038.46095860838,1.84127225565673,9044.95,9030.01247710576,1.90912759265953,1.84127225565673,0,221.824794872912,22.4879913952798,13,0,18085.3513748267,-16886.0719405414,1.84127225565673,1.47030177963598,1.45449887193616,0.0158029076998207,84.4202454748352,0.13035365134459,1.84127225565673,1,268.100551526996,99.0998260272994,5.00483723134206e-10,1,0.937033126773224,0,13.7731899829614,0.240616824676155,0.00156457290609428,0.000110810724577824,0,17.4999999999995,-19.93
60.12,9041.78833053148,1.85596016513703,9047.8,9032.20200669319,1.93597995798626,1.85596016513703,0,227.397845176906,22.2885786206936,12,0,18172.0899828663,-16942.2276736214,1.85596016513703,1.47472172042213,1.45937667997616,0.0153450404459727,108.637651334459,0.151013436319032,1.85596016513703,1,268.094299030245,99.0724680879252,8.32469411360873e-10,1,0.937389011970888,0,14.3946154206947,0.23022500839586,0.00160614226008772,0.00011994349093305,0,19.9999999999996,-19.92
60.135,9045.19929820913,1.86768418160613,9050.65,9034.68642234493,1.95583935792348,1.86768418160613,0,230.971971479226,22.1496824793336,11,0,18246.1428083113,-16996.4788831462,1.86768418160613,1.47925200496704,1.46488888691288,0.0143631180541546,131.061492166199,0.172605359450074,1.86768418160613,1,268.088046531479,99.045110148093,5.40282809404101e-10,1,0.937753572320459,0,14.7731930856485,0.215826817189017,0.00164589880619017,0.000129666028206619,0,22.4999999999997,-19.91
60.15,9048.66387778132,1.87731179780672,9053.5,9037.41096553608,1.96987516246564,1.87731179780672,0,233.140696732076,22.0529894414655,12,0,18311.2052924222,-17049.324419748,1.87731179780672,1.48388709580617,1.4709725383715,0.0129145574346656,150.96109410706,0.194765149078547,1.87731179780672,1,268.081794030687,99.0177522077924,3.76373273836048e-10,1,0.938123699537412,0,14.9518558784414,0.198659552922,0.00168368298610112,0.000140000557686991,0,24.9999999999998,-19.9
60.165,9052.1609882323,1.88533361997732,9056.35,9040.32729840584,1.97913476456015,1.88533361997732,0,234.244642707138,21.9880595462495,12,0,18369.3343142486,-17100.9883029545,1.88533361997732,1.48862103307489,1.47758095534432,0.0110400777305746,168.061703354445,0.217192932896209,1.88533361997732,1,268.075541527883,98.9903942670412,8.34715683747614e-10,1,0.938497208208757,0,14.9670509845476,0.179519654006225,0.00171935014686146,0.00015096864963479,0,27.4999999999999,-19.89
60.18,9055.6746578729,1.89204733920048,9059.2,9043.39414704549,1.98452242899381,1.89204733920048,0,234.494421107339,21.9484766869755,13,0,18421.7534681938,-17151.562157727,1.89204733920048,1.49344748175018,1.48467716769354,0.0087703140566382,182.381969874949,0.239643509373031,1.89204733920048,1,268.069289023076,98.9630363258554,3.73162807498578e-10,1,0.938872442543314,0,14.8494258244437,0.158956348077273,0.00175277292745686,0.000162591055437011,0,30,-19.88
60.195,9059.19207418951,1.89767087986062,9062.05,9046.5767949328,1.98680685812463,1.89767087986062,0,234.045473819802,21.9295497850723,13,0,18469.3479997823,-17201.0960876841,1.89767087986062,1.49835978556284,1.49222845007498,0.00613133548786116,194.105214147064,0.261917648109696,1.89767087986062,1,268.063036516235,98.9356783841951,4.87698089870317e-10,1,0.93924807421294,0,14.6248756065881,0.137393446188079,0.00178384355859775,0.000174887532075437,0,32.5,-19.87
60.21,9062.70275629681,1.90240159417537,9064.9,9049.84620224317,1.98663863799921,1.90240159417537,0,233.036911187679,21.9271298082325,13,0,18512.9246057334,-17249.6485559514,1.90240159417537,1.50335102726069,1.50020261260291,0.00314841465778115,203.491532759706,0.283854961519578,1.90240159417537,1,268.056784007378,98.9083204420863,5.91127079954214e-10,1,0.939623016571165,0,14.3155275355587,0.115195605395099,0.0018124760346978,0.000187876659791053,0,35.0000000000001,-19.86
60.225,9066.19830996463,1.9064394088989,9067.75,9053.17813893309,1.98456799525321,1.9064394088989,0,231.606594537767,21.9371447523474,13,0,18553.313977704,-17297.3073052774,1.9064394088989,1.50841409478532,1.50856605501902,-0.000151960233698345,210.824849028331,0.305328252822917,1.9064394088989,1,268.050531496495,98.8809624995195,6.80798508541117e-10,1,0.93999639926827,0,13.9404919222932,0.0926970612906677,0.00183860811603034,0.000201575653970913,0,37.4999999999991,-19.85
60.24,9069.67240888269,1.90998815565826,9070.6,9056.55247900805,1.98105911109317,1.90998815565826,0,229.892048432478,21.9555581952637,13,0,18591.377561103,-17344.1911732634,1.90998815565826,1.51354175280055,1.51728333284009,-0.00374158003954128,216.385025644927,0.326238990706356,1.90998815565826,1,268.044278983599,98.8536045565117,7.54165087842081e-10,1,0.940367566321284,0,13.5163519029693,0.0702074121513633,0.00186220311863585,0.000216000172432133,0,39.9999999999991,-19.84
60.255,9073.12078960918,1.91324542094899,9073.45,9059.95267283419,1.97650044334312,1.91324542094899,0,228.024066352441,21.9785453467644,13,0,18627.963119142,-17390.4403732766,1.91324542094899,1.51872671889423,1.52631787891186,-0.00759116001762838,220.435620464263,0.34651351856081,1.91324542094899,1,268.038026468663,98.8262466130311,8.09877508966633e-10,1,0.940736075602834,0,13.0574356001007,0.0480051834939497,0.00188325145000449,0.000231164119420629,0,42.4999999999992,-19.83
60.27,9076.54115060447,1.91638827836794,9076.3,9063.36535489789,1.97121200470301,1.91638827836794,0,226.117831674601,22.0027448109053,13,0,18663.841045846,-17436.2011196369,1.91638827836794,1.52396174365328,1.53563347129121,-0.0116717276379275,223.220012985307,0.366099671960961,1.91638827836794,1,268.031773951702,98.7988886690997,8.48321904864465e-10,1,0.941101688384786,0,12.5759448756518,0.0263268627536933,0.00190177184966635,0.000247079447787164,0,44.9999999999993,-19.82
60.285,9079.93291807959,1.91956007466917,9079.15,9066.78002705269,1.96545101826653,1.91956007466917,0,224.264881262904,22.025488593471,13,0,18699.6441606778,-17481.6092896297,1.91956007466917,1.52923969370008,1.54519601342913,-0.0159563197290478,224.961035073648,0.384963589274439,1.91956007466917,1,268.025521432734,98.7715307247415,8.71680438106021e-10,1,0.941464345071882,0,12.0820194016851,0.00535679169464737,0.00191781229588267,0.00026375596093893,0,47.4999999999994,-19.81
60.3,9083.29689129853,1.92286163695679,9082,9070.18876317345,1.95941726698983,1.92286163695679,0,222.528026542685,22.0449478971501,13,0,18735.8261142849,-17526.7767382707,1.92286163695679,1.53455363667051,1.55497520547686,-0.0204215688063476,225.861308522713,0.403086618376967,1.92286163695679,1,268.019268911715,98.7441727799034,8.83605992609292e-10,1,0.941824128434578,0,11.5838031647028,-0.01477861809069,0.00193145054252061,0.0002812011162974,0,49.9999999999995,-19.8
60.315,9086.63481169667,1.92634860367946,9084.85,9073.58589842867,1.95325905527357,1.92634860367946,0,220.940249592959,22.0601639973271,13,0,18772.6463956155,-17571.7826713719,1.92634860367946,1.53989692701767,1.56494575104931,-0.0250488240316447,226.103046310964,0.420462323124021,1.92634860367946,1,268.013016388668,98.7168148346156,8.88642171023517e-10,1,0.94218121893959,0,11.0875594116451,-0.0340106464622292,0.00194279425392545,0.000299419832113239,0,52.4999999999996,-19.79
60.33,9089.94891544057,1.9300350319981,9087.7,9076.96768741349,1.94708019434259,1.9300350319981,0,219.507589471052,22.070962989076,13,0,18810.1831328679,-17616.6711206431,1.9300350319981,1.54526329144263,1.57508786430496,-0.029824572862329,225.847115231897,0.437093662241488,1.9300350319981,1,268.006763863595,98.6894568888859,8.91513388330712e-10,1,0.942535848360707,0,10.5978550772423,-0.0523219216860231,0.00195198071036034,0.00031841429959735,0,54.9999999999997,-19.78
60.345,9093.24152928263,1.93390212904777,9090.55,9080.33193492205,1.94094793881937,1.93390212904777,0,218.215207290793,22.0777778975461,13,0,18848.3690314125,-17661.454215588,1.93390212904777,1.55064691267919,1.58538700155886,-0.0347400888796747,225.231749646467,0.452990444857352,1.93390212904777,1,268.000511336489,98.6620989427027,8.96430841873566e-10,1,0.942888257875502,0,10.1178119573574,-0.0697352284887708,0.00195917606198572,0.000338183802425277,0,57.4999999999998,-19.77
60.36,9096.51475739199,1.93791006912615,9093.4,9083.67761767053,1.93490143001676,1.93791006912615,0,217.035275046921,22.0763159059578,13,0,18887.0417188262,-17706.1198483107,1.93791006912615,1.55604251031231,1.59583290847931,-0.0397903981670042,224.371533958144,0.468167162793388,1.93791006912615,1,267.994258807349,98.634740996071,9.06519430346242e-10,1,0.943238665592603,0,9.64940342350143,-0.0862996039795425,0.00196457411579546,0.000358724545747097,0,59.9999999999999,-19.76
60.375,9099.7702865177,1.94201051067683,9096.25,9087.00452289359,1.92895999445382,1.94201051067683,0,215.935141906959,22.0722213169809,13,0,18925.9980497627,-17750.6416757364,1.94201051067683,1.56144541727346,1.60641821142974,-0.0449727941562776,223.357228066885,0.48264126792864,1.94201051067683,1,267.988006276166,98.607383048979,9.23477802576199e-10,1,0.943587246347079,0,9.19376490967235,-0.102076174525273,0.00196839464697516,0.00038002949689621,0,62.5,-19.75
60.39,9103.0093136463,1.94615761873868,9099.1,9090.31293010882,1.92313061722283,1.94615761873868,0,214.884386582812,22.0668330436906,13,0,18965.0426151873,-17794.9892788552,1.94615761873868,1.56685165064512,1.61713685946499,-0.050285208819868,222.256793849622,0.496431915293149,1.94615761873868,1,267.981753742944,98.5800251014349,9.47512932189882e-10,1,0.943934124196334,0,8.75148446769677,-0.117125947199591,0.00197088123391767,0.000402088240028109,0,65.0000000000001,-19.74
60.405,9106.23257944504,1.95031601296832,9101.95,9093.60335660735,1.91741403577119,1.95031601296832,0,213.859783046437,22.0608199383888,13,0,19004.0233039592,-17839.1366450039,1.95031601296832,1.57225797541917,1.62798272751354,-0.0557247520943751,221.117689375271,0.509559141994694,1.95031601296832,1,267.975501207693,98.5526671534552,9.77543157968571e-10,1,0.94427937588509,0,8.32284527014999,-0.13150110444554,0.00197229862448581,0.000424886846933872,0,67.5000000000002,-19.73
60.42,9109.44047619074,1.95446490067172,9104.8,9096.87637757103,1.91180912950475,1.95446490067172,0,212.847758384291,22.0545724914034,14,0,19042.8504122212,-17883.067797359,1.95446490067172,1.57766195988786,1.63894862645542,-0.0612866665675587,219.970217965766,0.522043409899919,1.95446490067172,1,267.969248670393,98.5253092050126,3.23323079367105e-10,1,0.944623042034609,0,7.90800258246832,-0.14524046911606,0.00197292964986806,0.000448407766262995,0,69.9999999999991,-19.72
60.435,9112.6331925665,1.95859850051102,9107.65,9100.13252077956,1.90631555016975,1.95859850051102,0,211.844460262454,22.0482014468867,14,0,19081.4995162644,-17926.7791862561,1.95859850051102,1.58306202140971,1.65002585377997,-0.0669638323702531,218.831516096041,0.533905413773621,1.95859850051102,1,267.962996131057,98.497951256129,3.36005928426801e-10,1,0.944965142155652,0,7.50709032788048,-0.158368934672313,0.00197307171144778,0.000472629733350991,0,72.4999999999992,-19.71
60.45,9115.81085947044,1.96272353377667,9110.5,9103.37222613154,1.90093478532526,1.96272353377667,0,210.85398276035,22.0415900848054,14,0,19120.0013324987,-17970.2791105071,1.96272353377667,1.58845746138196,1.66120429012651,-0.0727468287445565,217.709672328341,0.545166049265442,1.96272353377667,1,267.956743589675,98.4705933067928,3.48618325472434e-10,1,0.94530568976765,0,7.1202639670784,-0.170899976870724,0.00197303287533715,0.000497527702778629,0,74.9999999999993,-19.7
60.465,9118.97366921185,1.96685494838584,9113.35,9106.59585344423,1.8956700261868,1.96685494838584,0,209.885512298102,22.0344761592983,14,0,19158.4235401597,-18013.5850172341,1.96685494838584,1.5938484883595,1.6724729331008,-0.0786244447413005,216.607491986967,0.55584644521606,1.96685494838584,1,267.950491046248,98.4432353570069,3.60630201884805e-10,1,0.945644704759035,0,6.74769481100457,-0.182839985189716,0.00197312761829738,0.000523072805694745,0,77.4999999999994,-19.69
