time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,max_flow_error,valid
125.025,9499.99900434947,2.99688324926553,9500,9499.9988657796,2.99688324926553,2.99688324926553,0,0.00210164645069342,9.92618787734279,4,3832.15877730531,24089.2914564718,-20257.1229254866,2.99688324926553,1.85387526140888,1.85387695801735,-1.69660846927044e-06,0.00260365014988989,2.99689032086988,2.99688353443601,0,2.12579841349546e-10,1
125.04,9499.99903587417,2.99688318798088,9500,9499.99890169172,2.99688318798088,2.99688318798088,0,0.00203510199124307,9.9261894050001,4,3832.15877730531,24089.2914604156,-20257.1233075692,2.99688318798088,1.85387526140888,1.85387690430404,-1.64289515924843e-06,0.00252121467469435,2.99689003569941,2.99688346411877,0,2.05849782178794e-10,1
125.055,9499.9990664007,2.99688312863643,9500,9499.99893646677,2.99688312863643,2.99688312863643,0,0.00197066426817485,9.92619088429045,4,3832.15877730531,24089.2914642329,-20257.1236775538,2.99688312863643,1.85387526140888,1.85387685228759,-1.59087870810204e-06,0.0024413886413092,2.99688975956152,2.99688339604669,0,1.99331845589705e-10,1
125.07,9499.99909596066,2.99688307117092,9500,9499.99897014077,2.99688307117092,2.99688307117092,0,0.00190826682620911,9.92619231674301,4,3832.15877730531,24089.2914679292,-20257.1240358234,2.99688307117092,1.85387526140888,1.85387680191736,-1.54050847411824e-06,0.00236408948767355,2.99688949215126,2.99688333011736,0,1.93020508241936e-10,1
125.085,9499.99912458466,2.99688301552499,9500,9499.99900274857,2.99688301552499,2.99688301552499,0,0.00184784518417461,9.926193703839,4,3832.15877730531,24089.291471509,-20257.1243827491,2.99688301552499,1.85387526140888,1.85387675314245,-1.49173357111287e-06,0.00228923731584276,2.99688923320481,2.99688326627053,0,1.86908931713971e-10,1
125.1,9499.99915230234,2.99688296164121,9500,9499.99903432392,2.99688296164121,2.99688296164121,0,0.00178933669662692,9.92619504701254,4,3832.15877730531,24089.2914749757,-20257.1247186902,2.99688296164121,1.85387526140888,1.85387670591126,-1.44450237904437e-06,0.00221675465488585,2.99688898245927,2.99688320444975,0,1.80990409092383e-10,1
125.115,9499.99917914239,2.99688290946381,9500,9499.9990648995,2.99688290946381,2.99688290946381,0,0.00173268099895644,9.92619634765373,4,3832.15877730531,24089.2914783343,-20257.1250439947,2.99688290946381,1.85387526140888,1.85387666017289,-1.39876401150651e-06,0.0021465666510765,2.99688873965072,2.99688314459468,0,1.7525954854486e-10,1
125.13,9499.99920513261,2.99688285893889,9500,9499.99909450697,2.99688285893889,2.99688285893889,0,0.00167765088269545,9.92619754387567,3,3832.15877730531,24089.291476647,-20257.125355016,2.99688285893889,1.85387526140888,1.85387661588478,-1.35447590055016e-06,0.00207860065839097,2.99688850451986,2.99688308661626,0,9.71429661402844e-10,1
125.145,9499.99923029737,2.99688281001408,9500,9499.99912317699,2.99688281001408,2.99688281001408,0,0.00162451041588824,9.92619876177789,3,3832.15877730531,24089.2914797706,-20257.1256601103,2.99688281001408,1.85387526140888,1.85387657299775,-1.31158887217708e-06,0.00201278651499133,2.9968882768425,2.99688303048701,0,9.79545816434186e-10,1
125.16,9499.99925466503,2.99688276265538,9500,9499.99915093857,2.99688276265538,2.99688276265538,0,0.00157308474331119,9.92619994431996,3,3832.15877730531,24089.2914830192,-20257.1259555851,2.99688276265538,1.85387526140888,1.85387653143915,-1.27003026717531e-06,0.00194903891343582,2.99688805636957,2.9968829762485,0,9.5044556960986e-10,1
